,country,clusters,total
729,Slovakia,15,0.0
730,Slovakia,16,0.0
731,Slovakia,17,0.0
732,Slovakia,18,0.0
733,Slovakia,19,0.0
734,Slovakia,20,0.0
735,Slovenia,0,0.0
736,Slovenia,1,0.0
737,Slovenia,2,0.0
738,Slovenia,3,0.0
739,Slovenia,4,0.0
740,Slovenia,5,0.0
741,Slovenia,6,0.0
742,Slovenia,7,0.0
743,Slovenia,8,0.0
744,Slovenia,9,0.0
745,Slovenia,10,0.0
746,Slovenia,11,0.0
747,Slovenia,12,0.0
748,Slovenia,13,0.0
749,Slovenia,14,0.0
750,Slovenia,15,0.0
751,Slovenia,16,0.0
752,Slovenia,17,0.0
753,Slovenia,18,0.0
754,Slovenia,19,0.0
755,Slovenia,20,0.0
756,South Africa,0,0.02
757,South Africa,1,0.02
758,South Africa,2,0.0
759,South Africa,3,0.0
760,South Africa,4,0.0
761,South Africa,5,0.01
762,South Africa,6,0.01
763,South Africa,7,0.02
764,South Africa,8,0.01
765,South Africa,9,0.0
766,South Africa,10,0.0
767,South Africa,11,0.02
768,South Africa,12,0.01
769,South Africa,13,0.0
770,South Africa,14,0.0
771,South Africa,15,0.02
772,South Africa,16,0.0
773,South Africa,17,0.01
774,South Africa,18,0.01
775,South Africa,19,0.01
776,South Africa,20,0.01
777,Spain,0,0.01
778,Spain,1,0.07
779,Spain,2,0.01
780,Spain,3,0.0
781,Spain,4,0.01
782,Spain,5,0.01
783,Spain,6,0.01
784,Spain,7,0.06
785,Spain,8,0.02
786,Spain,9,0.01
787,Spain,10,0.04
788,Spain,11,0.08
789,Spain,12,0.01
790,Spain,13,0.0
791,Spain,14,0.0
792,Spain,15,0.01
793,Spain,16,0.01
794,Spain,17,0.0
795,Spain,18,0.01
796,Spain,19,0.03
797,Spain,20,0.33
798,Switzerland,0,0.0
799,Switzerland,1,0.0
800,Switzerland,2,0.0
801,Switzerland,3,0.0
802,Switzerland,4,0.0
803,Switzerland,5,0.0
804,Switzerland,6,0.0
805,Switzerland,7,0.0
806,Switzerland,8,0.0
807,Switzerland,9,0.0
808,Switzerland,10,0.0
809,Switzerland,11,0.0
810,Switzerland,12,0.0
811,Switzerland,13,0.0
812,Switzerland,14,0.0
813,Switzerland,15,0.0
814,Switzerland,16,0.0
815,Switzerland,17,0.0
816,Switzerland,18,0.0
817,Switzerland,19,0.0
818,Switzerland,20,0.0
819,Turkey,0,0.0
820,Turkey,1,0.0
821,Turkey,2,0.0
822,Turkey,3,0.0
823,Turkey,4,0.0
824,Turkey,5,0.0
825,Turkey,6,0.0
826,Turkey,7,0.0
827,Turkey,8,0.0
828,Turkey,9,0.0
829,Turkey,10,0.0
830,Turkey,11,0.0
831,Turkey,12,0.0
832,Turkey,13,0.0
833,Turkey,14,0.01
834,Turkey,15,0.0
835,Turkey,16,0.0
836,Turkey,17,0.0
837,Turkey,18,0.0
838,Turkey,19,0.0
839,Turkey,20,0.0
840,US,0,0.74
841,US,1,0.42
842,US,2,0.86
843,US,3,1.0
844,US,4,0.62
845,US,5,0.82
846,US,6,0.16
847,US,7,0.46
848,US,8,0.32
849,US,9,0.63
850,US,10,0.52
851,US,11,0.39
852,US,12,0.07
853,US,13,0.04
854,US,14,0.66
855,US,15,0.44
856,US,16,0.18
857,US,17,0.85
858,US,18,0.85
859,US,19,0.58
860,US,20,0.11
861,Ukraine,0,0.0
862,Ukraine,1,0.0
863,Ukraine,2,0.0
864,Ukraine,3,0.0
865,Ukraine,4,0.0
866,Ukraine,5,0.0
867,Ukraine,6,0.0
868,Ukraine,7,0.0
869,Ukraine,8,0.0
870,Ukraine,9,0.0
871,Ukraine,10,0.0
872,Ukraine,11,0.0
873,Ukraine,12,0.0
874,Ukraine,13,0.0
875,Ukraine,14,0.0
876,Ukraine,15,0.0
877,Ukraine,16,0.0
878,Ukraine,17,0.0
879,Ukraine,18,0.0
880,Ukraine,19,0.0
881,Ukraine,20,0.0
882,Uruguay,0,0.0
883,Uruguay,1,0.0
884,Uruguay,2,0.0
885,Uruguay,3,0.0
886,Uruguay,4,0.0
887,Uruguay,5,0.0
888,Uruguay,6,0.0
889,Uruguay,7,0.0
890,Uruguay,8,0.0
891,Uruguay,9,0.0
892,Uruguay,10,0.0
893,Uruguay,11,0.0
894,Uruguay,12,0.0
895,Uruguay,13,0.0
896,Uruguay,14,0.0
897,Uruguay,15,0.0
898,Uruguay,16,0.0
899,Uruguay,17,0.0
900,Uruguay,18,0.0
901,Uruguay,19,0.0
902,Uruguay,20,0.01
