,country,province,region_1,variety,points
1959,Italy,Central Italy,Terre di Chieti,Pinot Grigio,84.33333333333333
1960,Italy,Central Italy,Terre di Chieti,Pinot Nero,84.0
1961,Italy,Central Italy,Terre di Chieti,Sangiovese,85.0
1962,Italy,Central Italy,Todi,Grechetto,86.0
1963,Italy,Central Italy,Torgiano,Red Blend,90.16666666666667
1964,Italy,Central Italy,Torgiano,White Blend,87.5
1965,Italy,Central Italy,Torgiano Rosso Riserva,Red Blend,91.0
1966,Italy,Central Italy,Trebbiano d'Abruzzo,Trebbiano,86.8
1967,Italy,Central Italy,Umbria,Cabernet,89.0
1968,Italy,Central Italy,Umbria,Cabernet Sauvignon,89.0
1969,Italy,Central Italy,Umbria,Chardonnay,88.66666666666667
1970,Italy,Central Italy,Umbria,Grechetto,86.57142857142857
1971,Italy,Central Italy,Umbria,Merlot,86.5
1972,Italy,Central Italy,Umbria,Moscato,92.0
1973,Italy,Central Italy,Umbria,Pecorino,87.0
1974,Italy,Central Italy,Umbria,Pinot Grigio,86.0
1975,Italy,Central Italy,Umbria,Red Blend,87.86046511627907
1976,Italy,Central Italy,Umbria,Rosato,87.0
1977,Italy,Central Italy,Umbria,Rosé,86.0
1978,Italy,Central Italy,Umbria,Sagrantino,86.0
1979,Italy,Central Italy,Umbria,Sangiovese,86.0
1980,Italy,Central Italy,Umbria,Trebbiano,88.0
1981,Italy,Central Italy,Umbria,Trebbiano Spoletino,87.66666666666667
1982,Italy,Central Italy,Umbria,Vermentino,86.0
1983,Italy,Central Italy,Umbria,White Blend,87.63157894736842
1984,Italy,Central Italy,Verdicchio dei Castelli di Jesi,Verdicchio,86.72
1985,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico,Verdeca,90.0
1986,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico,Verdicchio,87.5
1987,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico,White Blend,83.0
1988,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,Verdicchio,88.37142857142857
1989,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,White Blend,87.0
1990,Italy,Central Italy,Verdicchio di Matelica,Verdicchio,88.53846153846153
1991,Italy,Italy Other,Italy,Brachetto,80.0
1992,Italy,Italy Other,Italy,Montepulciano,85.0
1993,Italy,Italy Other,Italy,Moscato,83.0
1994,Italy,Italy Other,Italy,Pinot Bianco,89.0
1995,Italy,Italy Other,Italy,Prosecco,85.28571428571429
1996,Italy,Italy Other,Italy,Red Blend,87.0
1997,Italy,Italy Other,Italy,Sangiovese,85.0
1998,Italy,Italy Other,Italy,Sparkling Blend,86.2
1999,Italy,Italy Other,Italy,White Blend,83.0
2000,Italy,Italy Other,Vino Spumante,Aglianico,91.5
2001,Italy,Italy Other,Vino Spumante,Carricante,90.0
2002,Italy,Italy Other,Vino Spumante,Chardonnay,87.5
2003,Italy,Italy Other,Vino Spumante,Durella,89.0
2004,Italy,Italy Other,Vino Spumante,Falanghina,90.0
2005,Italy,Italy Other,Vino Spumante,Fiano,88.0
2006,Italy,Italy Other,Vino Spumante,Frappato,86.33333333333333
2007,Italy,Italy Other,Vino Spumante,Garganega,87.0
2008,Italy,Italy Other,Vino Spumante,Glera,93.0
2009,Italy,Italy Other,Vino Spumante,Greco,90.33333333333333
2010,Italy,Italy Other,Vino Spumante,Grillo,87.0
2011,Italy,Italy Other,Vino Spumante,Molinara,87.0
2012,Italy,Italy Other,Vino Spumante,Nebbiolo,89.8
2013,Italy,Italy Other,Vino Spumante,Nerello Mascalese,89.57142857142857
2014,Italy,Italy Other,Vino Spumante,Passerina,85.0
2015,Italy,Italy Other,Vino Spumante,Pecorino,85.0
2016,Italy,Italy Other,Vino Spumante,Pinot Nero,88.22222222222223
2017,Italy,Italy Other,Vino Spumante,Prié Blanc,88.0
2018,Italy,Italy Other,Vino Spumante,Red Blend,90.66666666666667
2019,Italy,Italy Other,Vino Spumante,Ribolla Gialla,86.0
2020,Italy,Italy Other,Vino Spumante,Sangiovese,92.0
2021,Italy,Italy Other,Vino Spumante,Sparkling Blend,88.41935483870968
2022,Italy,Italy Other,Vino Spumante,Trebbiano,90.0
2023,Italy,Italy Other,Vino Spumante,White Blend,91.0
2024,Italy,Italy Other,Vino da Tavola,Centesimino,92.0
2025,Italy,Italy Other,Vino da Tavola,Glera,89.0
2026,Italy,Italy Other,Vino da Tavola,Montepulciano,84.0
2027,Italy,Italy Other,Vino da Tavola,Nerello Mascalese,90.8
2028,Italy,Italy Other,Vino da Tavola,Nero d'Avola,86.0
2029,Italy,Italy Other,Vino da Tavola,Rosato,89.0
2030,Italy,Italy Other,Vino da Tavola,Sangiovese,84.0
2031,Italy,Italy Other,Vino da Tavola,White Blend,88.0
2032,Italy,Lombardy,Curtefranca,Chardonnay,89.0
2033,Italy,Lombardy,Curtefranca,Red Blend,87.5
2034,Italy,Lombardy,Franciacorta,Champagne Blend,85.0
2035,Italy,Lombardy,Franciacorta,Chardonnay,88.83333333333333
2036,Italy,Lombardy,Franciacorta,Pinot Nero,89.88235294117646
2037,Italy,Lombardy,Franciacorta,Sparkling Blend,89.26553672316385
2038,Italy,Lombardy,Lombardy,Pinot Bianco,84.0
2039,Italy,Lombardy,Lombardy,Sparkling Blend,88.0
2040,Italy,Lombardy,Lugana,Chardonnay,87.0
2041,Italy,Lombardy,Lugana,Sparkling Blend,85.66666666666667
2042,Italy,Lombardy,Lugana,Trebbiano,86.25
2043,Italy,Lombardy,Lugana,Trebbiano di Lugana,87.66666666666667
2044,Italy,Lombardy,Lugana,Turbiana,88.82236842105263
2045,Italy,Lombardy,Lugana,White Blend,86.25
2046,Italy,Lombardy,Lugana Superiore,Turbiana,90.0
2047,Italy,Lombardy,Montenetto di Brescia,Chardonnay,83.0
2048,Italy,Lombardy,Montenetto di Brescia,Marzemino,85.0
2049,Italy,Lombardy,Oltrepò Pavese,Pinot Grigio,81.0
2050,Italy,Lombardy,Oltrepò Pavese,Pinot Nero,86.33333333333333
2051,Italy,Lombardy,Oltrepò Pavese,Sparkling Blend,86.0
2052,Italy,Lombardy,Pavia,Moscato,83.5
2053,Italy,Lombardy,Provincia di Pavia,Pinot Grigio,84.5
2054,Italy,Lombardy,Sebino,Pinot Nero,92.0
2055,Italy,Lombardy,Sebino,Red Blend,83.0
2056,Italy,Lombardy,Sforzato di Valtellina,Nebbiolo,90.1875
2057,Italy,Lombardy,Terrazze Retiche di Sondrio,Nebbiolo,89.0
2058,Italy,Lombardy,Terrazze Retiche di Sondrio,Red Blend,88.0
2059,Italy,Lombardy,Terrazze Retiche di Sondrio,White Blend,89.0
2060,Italy,Lombardy,Terre di Franciacorta,Chardonnay,88.5
2061,Italy,Lombardy,Valtellina,Nebbiolo,87.25
2062,Italy,Lombardy,Valtellina,White Blend,87.0
2063,Italy,Lombardy,Valtellina Superiore,Nebbiolo,89.88888888888889
2064,Italy,Lombardy,Valtellina Superiore,Red Blend,88.66666666666667
2065,Italy,Lombardy,Valtènesi,Rosato,86.5
2066,Italy,Northeastern Italy,Alto Adige,Cabernet Sauvignon,94.0
2067,Italy,Northeastern Italy,Alto Adige,Chardonnay,89.03030303030303
2068,Italy,Northeastern Italy,Alto Adige,Gewürztraminer,88.57142857142857
2069,Italy,Northeastern Italy,Alto Adige,Grüner Veltliner,87.66666666666667
2070,Italy,Northeastern Italy,Alto Adige,Kerner,88.1875
2071,Italy,Northeastern Italy,Alto Adige,Lagrein,88.71014492753623
2072,Italy,Northeastern Italy,Alto Adige,Merlot,91.0
2073,Italy,Northeastern Italy,Alto Adige,Moscato,86.5
2074,Italy,Northeastern Italy,Alto Adige,Moscato Giallo,87.55555555555556
2075,Italy,Northeastern Italy,Alto Adige,Moscato Rosa,90.0
2076,Italy,Northeastern Italy,Alto Adige,Müller-Thurgau,88.0
2077,Italy,Northeastern Italy,Alto Adige,Petit Manseng,89.0
2078,Italy,Northeastern Italy,Alto Adige,Pinot Bianco,88.53153153153153
2079,Italy,Northeastern Italy,Alto Adige,Pinot Grigio,87.77391304347826
2080,Italy,Northeastern Italy,Alto Adige,Pinot Nero,88.9041095890411
2081,Italy,Northeastern Italy,Alto Adige,Pinot Noir,91.0
2082,Italy,Northeastern Italy,Alto Adige,Red Blend,88.86666666666666
2083,Italy,Northeastern Italy,Alto Adige,Riesling,88.0
2084,Italy,Northeastern Italy,Alto Adige,Rosé,86.33333333333333
2085,Italy,Northeastern Italy,Alto Adige,Sauvignon,89.18279569892474
2086,Italy,Northeastern Italy,Alto Adige,Sauvignon Blanc,88.93333333333334
2087,Italy,Northeastern Italy,Alto Adige,Schiava,88.17391304347827
2088,Italy,Northeastern Italy,Alto Adige,Silvaner,87.0
2089,Italy,Northeastern Italy,Alto Adige,Sparkling Blend,88.66666666666667
2090,Italy,Northeastern Italy,Alto Adige,Sylvaner,89.0
2091,Italy,Northeastern Italy,Alto Adige,White Blend,89.08333333333333
2092,Italy,Northeastern Italy,Alto Adige Terlano,Pinot Bianco,88.75
2093,Italy,Northeastern Italy,Alto Adige Terlano,Sauvignon,88.8
2094,Italy,Northeastern Italy,Alto Adige Terlano,White Blend,90.0
2095,Italy,Northeastern Italy,Alto Adige Valle Isarco,Gewürztraminer,88.5
2096,Italy,Northeastern Italy,Alto Adige Valle Isarco,Grüner Veltliner,89.5
2097,Italy,Northeastern Italy,Alto Adige Valle Isarco,Kerner,89.75
2098,Italy,Northeastern Italy,Alto Adige Valle Isarco,Lagrein,89.0
2099,Italy,Northeastern Italy,Alto Adige Valle Isarco,Müller-Thurgau,88.0
2100,Italy,Northeastern Italy,Alto Adige Valle Isarco,Pinot Grigio,90.33333333333333
2101,Italy,Northeastern Italy,Alto Adige Valle Isarco,Pinot Nero,91.0
2102,Italy,Northeastern Italy,Alto Adige Valle Isarco,Riesling,90.25
2103,Italy,Northeastern Italy,Alto Adige Valle Isarco,Sauvignon,90.0
2104,Italy,Northeastern Italy,Alto Adige Valle Isarco,Sylvaner,88.5
2105,Italy,Northeastern Italy,Alto Adige Valle Isarco,Veltliner,90.0
2106,Italy,Northeastern Italy,Benaco Bresciano,Red Blend,84.0
2107,Italy,Northeastern Italy,Colli Orientali del Friuli,Chardonnay,86.4
2108,Italy,Northeastern Italy,Colli Orientali del Friuli,Friulano,88.03125
2109,Italy,Northeastern Italy,Colli Orientali del Friuli,Merlot-Cabernet,86.0
2110,Italy,Northeastern Italy,Colli Orientali del Friuli,Picolit,91.25
2111,Italy,Northeastern Italy,Colli Orientali del Friuli,Pinot Bianco,89.0
2112,Italy,Northeastern Italy,Colli Orientali del Friuli,Pinot Grigio,86.51063829787235
2113,Italy,Northeastern Italy,Colli Orientali del Friuli,Red Blend,90.5
2114,Italy,Northeastern Italy,Colli Orientali del Friuli,Ribolla Gialla,87.32142857142857
2115,Italy,Northeastern Italy,Colli Orientali del Friuli,Riesling,85.0
2116,Italy,Northeastern Italy,Colli Orientali del Friuli,Sauvignon,86.66666666666667
2117,Italy,Northeastern Italy,Colli Orientali del Friuli,Sauvignon Blanc,83.5
2118,Italy,Northeastern Italy,Colli Orientali del Friuli,Tocai,90.0
2119,Italy,Northeastern Italy,Colli Orientali del Friuli,Tocai Friulano,87.33333333333333
2120,Italy,Northeastern Italy,Colli Orientali del Friuli,Verduzzo,90.0
2121,Italy,Northeastern Italy,Colli Orientali del Friuli,Verduzzo Friulano ,88.0
2122,Italy,Northeastern Italy,Colli Orientali del Friuli,White Blend,88.66666666666667
2123,Italy,Northeastern Italy,Colli Trevigiani,Glera,90.66666666666667
2124,Italy,Northeastern Italy,Colli Trevigiani,Manzoni,87.0
2125,Italy,Northeastern Italy,Colli Trevigiani,Prosecco,84.0
2126,Italy,Northeastern Italy,Colli Trevigiani,White Blend,88.0
2127,Italy,Northeastern Italy,Collio,Cabernet Franc,90.0
2128,Italy,Northeastern Italy,Collio,Chardonnay,88.66666666666667
2129,Italy,Northeastern Italy,Collio,Friulano,88.25
2130,Italy,Northeastern Italy,Collio,Malvar,88.0
2131,Italy,Northeastern Italy,Collio,Malvasia,87.25
2132,Italy,Northeastern Italy,Collio,Malvasia Istriana,85.5
2133,Italy,Northeastern Italy,Collio,Merlot,89.0
2134,Italy,Northeastern Italy,Collio,Pinot Bianco,88.52941176470588
2135,Italy,Northeastern Italy,Collio,Pinot Grigio,87.31132075471699
2136,Italy,Northeastern Italy,Collio,Pinot Nero,85.0
2137,Italy,Northeastern Italy,Collio,Red Blend,91.0
2138,Italy,Northeastern Italy,Collio,Ribolla Gialla,87.72727272727273
2139,Italy,Northeastern Italy,Collio,Sauvignon,88.92682926829268
2140,Italy,Northeastern Italy,Collio,Sauvignon Blanc,87.4
2141,Italy,Northeastern Italy,Collio,Tocai,90.0
2142,Italy,Northeastern Italy,Collio,Tocai Friulano,86.5
2143,Italy,Northeastern Italy,Collio,Turbiana,84.0
2144,Italy,Northeastern Italy,Collio,White Blend,88.86274509803921
2145,Italy,Northeastern Italy,Del Veneto,Corvina,86.0
2146,Italy,Northeastern Italy,Delle Venezie,Cabernet Sauvignon,82.0
2147,Italy,Northeastern Italy,Delle Venezie,Chardonnay,86.14285714285714
2148,Italy,Northeastern Italy,Delle Venezie,Malbec,89.0
2149,Italy,Northeastern Italy,Delle Venezie,Malvasia,84.0
2150,Italy,Northeastern Italy,Delle Venezie,Merlot,86.66666666666667
2151,Italy,Northeastern Italy,Delle Venezie,Moscato,85.66666666666667
2152,Italy,Northeastern Italy,Delle Venezie,Müller-Thurgau,85.0
2153,Italy,Northeastern Italy,Delle Venezie,Pinot Grigio,84.94285714285714
2154,Italy,Northeastern Italy,Delle Venezie,Pinot Nero,85.0
2155,Italy,Northeastern Italy,Delle Venezie,Pinot Noir,87.0
2156,Italy,Northeastern Italy,Delle Venezie,Raboso,84.0
2157,Italy,Northeastern Italy,Delle Venezie,Red Blend,85.5
2158,Italy,Northeastern Italy,Delle Venezie,Ribolla Gialla,86.0
2159,Italy,Northeastern Italy,Delle Venezie,Rosato,82.0
2160,Italy,Northeastern Italy,Delle Venezie,Sauvignon,84.25
2161,Italy,Northeastern Italy,Delle Venezie,Sauvignon Blanc,85.0
2162,Italy,Northeastern Italy,Delle Venezie,Sparkling Blend,86.0
2163,Italy,Northeastern Italy,Delle Venezie,Traminer,86.5
2164,Italy,Northeastern Italy,Delle Venezie,White Blend,86.77777777777777
2165,Italy,Northeastern Italy,Friuli,Chardonnay,88.5
2166,Italy,Northeastern Italy,Friuli,Malvasia,88.0
2167,Italy,Northeastern Italy,Friuli,Pinot Grigio,86.0
2168,Italy,Northeastern Italy,Friuli,Pinot Nero,88.0
2169,Italy,Northeastern Italy,Friuli,Prosecco,85.0
2170,Italy,Northeastern Italy,Friuli,Ribolla Gialla,87.0
2171,Italy,Northeastern Italy,Friuli,Sauvignon,85.0
2172,Italy,Northeastern Italy,Friuli,Sauvignon Blanc,85.0
2173,Italy,Northeastern Italy,Friuli,Sparkling Blend,86.5
2174,Italy,Northeastern Italy,Friuli,Verduzzo,91.0
2175,Italy,Northeastern Italy,Friuli,White Blend,92.5
2176,Italy,Northeastern Italy,Friuli Aquileia,Pinot Bianco,86.0
2177,Italy,Northeastern Italy,Friuli Aquileia,Pinot Grigio,85.5
2178,Italy,Northeastern Italy,Friuli Aquileia,Sauvignon,89.25
2179,Italy,Northeastern Italy,Friuli Aquileia,Sauvignon Blanc,88.0
2180,Italy,Northeastern Italy,Friuli Aquileia,Tocai,87.0
2181,Italy,Northeastern Italy,Friuli Aquileia,Traminer,86.0
2182,Italy,Northeastern Italy,Friuli Colli Orientali,Chardonnay,87.0
2183,Italy,Northeastern Italy,Friuli Colli Orientali,Friulano,87.23076923076923
2184,Italy,Northeastern Italy,Friuli Colli Orientali,Malvasia,87.0
2185,Italy,Northeastern Italy,Friuli Colli Orientali,Picolit,90.0
2186,Italy,Northeastern Italy,Friuli Colli Orientali,Pinot Bianco,88.0
2187,Italy,Northeastern Italy,Friuli Colli Orientali,Pinot Grigio,86.42857142857143
2188,Italy,Northeastern Italy,Friuli Colli Orientali,Ribolla Gialla,87.0
2189,Italy,Northeastern Italy,Friuli Colli Orientali,Sauvignon,86.625
2190,Italy,Northeastern Italy,Friuli Colli Orientali,White Blend,88.0
2191,Italy,Northeastern Italy,Friuli Grave,Cabernet Franc,85.0
2192,Italy,Northeastern Italy,Friuli Grave,Chardonnay,85.2
2193,Italy,Northeastern Italy,Friuli Grave,Friulano,85.85714285714286
2194,Italy,Northeastern Italy,Friuli Grave,Pinot Bianco,87.0
2195,Italy,Northeastern Italy,Friuli Grave,Pinot Grigio,85.925
2196,Italy,Northeastern Italy,Friuli Grave,Red Blend,86.0
2197,Italy,Northeastern Italy,Friuli Grave,Refosco,85.0
2198,Italy,Northeastern Italy,Friuli Grave,Sauvignon,85.91666666666667
2199,Italy,Northeastern Italy,Friuli Grave,Tocai,86.0
2200,Italy,Northeastern Italy,Friuli Grave,Traminer,87.33333333333333
2201,Italy,Northeastern Italy,Friuli Grave,White Blend,88.0
2202,Italy,Northeastern Italy,Friuli Isonzo,Chardonnay,89.875
2203,Italy,Northeastern Italy,Friuli Isonzo,Friulano,88.2
2204,Italy,Northeastern Italy,Friuli Isonzo,Malvasia,89.0
2205,Italy,Northeastern Italy,Friuli Isonzo,Malvasia Istriana,85.0
2206,Italy,Northeastern Italy,Friuli Isonzo,Pinot Grigio,88.08333333333333
2207,Italy,Northeastern Italy,Friuli Isonzo,Sauvignon,89.08333333333333
2208,Italy,Northeastern Italy,Friuli Isonzo,Sauvignon Blanc,88.0
2209,Italy,Northeastern Italy,Friuli Isonzo,White Blend,89.25
2210,Italy,Northeastern Italy,Friuli Venezia Giulia,Pinot Grigio,90.25
2211,Italy,Northeastern Italy,Friuli Venezia Giulia,Ribolla Gialla,86.0
2212,Italy,Northeastern Italy,Friuli Venezia Giulia,Sauvignon Blanc,83.0
2213,Italy,Northeastern Italy,Friuli Venezia Giulia,Tocai,88.0
2214,Italy,Northeastern Italy,Friuli Venezia Giulia,White Blend,90.5
2215,Italy,Northeastern Italy,Garda,Corvina,85.0
2216,Italy,Northeastern Italy,Garda,Rosato,88.0
2217,Italy,Northeastern Italy,Garda Classico,Groppello,87.0
2218,Italy,Northeastern Italy,Garda Classico,Riesling,85.0
2219,Italy,Northeastern Italy,Garda Classico,Rosé,84.0
2220,Italy,Northeastern Italy,Grave del Friuli,Pinot Grigio,84.0
2221,Italy,Northeastern Italy,Isonzo del Friuli,Chardonnay,87.66666666666667
2222,Italy,Northeastern Italy,Isonzo del Friuli,Friulano,87.85714285714286
2223,Italy,Northeastern Italy,Isonzo del Friuli,Malvasia,88.0
2224,Italy,Northeastern Italy,Isonzo del Friuli,Pinot Bianco,86.0
2225,Italy,Northeastern Italy,Isonzo del Friuli,Pinot Grigio,87.4
2226,Italy,Northeastern Italy,Isonzo del Friuli,Sauvignon,87.6
2227,Italy,Northeastern Italy,Isonzo del Friuli,White Blend,90.66666666666667
2228,Italy,Northeastern Italy,Mitterberg,Gewürztraminer,85.0
2229,Italy,Northeastern Italy,Ramandolo,Verduzzo Friulano ,89.0
2230,Italy,Northeastern Italy,Rosazzo,Picolit,90.0
2231,Italy,Northeastern Italy,Rosazzo,White Blend,90.25
2232,Italy,Northeastern Italy,Teroldego Rotaliano,Teroldego,88.5
2233,Italy,Northeastern Italy,Trentino,Cabernet,87.0
2234,Italy,Northeastern Italy,Trentino,Cabernet Sauvignon,87.0
2235,Italy,Northeastern Italy,Trentino,Champagne Blend,88.0
2236,Italy,Northeastern Italy,Trentino,Chardonnay,85.77777777777777
2237,Italy,Northeastern Italy,Trentino,Gewürztraminer,87.0
2238,Italy,Northeastern Italy,Trentino,Lagrein,86.5
2239,Italy,Northeastern Italy,Trentino,Marzemino,86.0
2240,Italy,Northeastern Italy,Trentino,Merlot,86.0
2241,Italy,Northeastern Italy,Trentino,Moscato Giallo,85.0
2242,Italy,Northeastern Italy,Trentino,Müller-Thurgau,86.75
2243,Italy,Northeastern Italy,Trentino,Nosiola,88.5
2244,Italy,Northeastern Italy,Trentino,Pinot Bianco,88.0
2245,Italy,Northeastern Italy,Trentino,Pinot Grigio,86.16279069767442
2246,Italy,Northeastern Italy,Trentino,Pinot Nero,87.71428571428571
2247,Italy,Northeastern Italy,Trentino,Red Blend,88.0
2248,Italy,Northeastern Italy,Trentino,Riesling,86.25
2249,Italy,Northeastern Italy,Trentino,Sauvignon,87.14285714285714
2250,Italy,Northeastern Italy,Trentino,Sauvignon Blanc,86.5
2251,Italy,Northeastern Italy,Trentino,Sparkling Blend,89.0
2252,Italy,Northeastern Italy,Trentino,Teroldego,88.0
2253,Italy,Northeastern Italy,Trentino,Teroldego Rotaliano,86.0
2254,Italy,Northeastern Italy,Trentino,Traminer,87.5
2255,Italy,Northeastern Italy,Trentino,White Blend,88.5
2256,Italy,Northeastern Italy,Trentino Superiore,Müller-Thurgau,88.0
2257,Italy,Northeastern Italy,Trento,Champagne Blend,88.5
2258,Italy,Northeastern Italy,Trento,Chardonnay,89.91891891891892
2259,Italy,Northeastern Italy,Trento,Pinot Nero,90.63636363636364
2260,Italy,Northeastern Italy,Trento,Sparkling Blend,89.75
2261,Italy,Northeastern Italy,Venezia Giulia,Chardonnay,87.44444444444444
2262,Italy,Northeastern Italy,Venezia Giulia,Friulano,88.5
2263,Italy,Northeastern Italy,Venezia Giulia,Pignolo,92.0
2264,Italy,Northeastern Italy,Venezia Giulia,Pinot Bianco,88.0
2265,Italy,Northeastern Italy,Venezia Giulia,Pinot Grigio,87.83333333333333
2266,Italy,Northeastern Italy,Venezia Giulia,Pinot Nero,89.5
2267,Italy,Northeastern Italy,Venezia Giulia,Red Blend,86.0
2268,Italy,Northeastern Italy,Venezia Giulia,Refosco,87.0
2269,Italy,Northeastern Italy,Venezia Giulia,Ribolla Gialla,89.88888888888889
2270,Italy,Northeastern Italy,Venezia Giulia,Riesling,86.0
2271,Italy,Northeastern Italy,Venezia Giulia,Rosé,86.0
2272,Italy,Northeastern Italy,Venezia Giulia,Sauvignon,86.625
2273,Italy,Northeastern Italy,Venezia Giulia,Sauvignon Blanc,85.0
2274,Italy,Northeastern Italy,Venezia Giulia,Sparkling Blend,83.0
2275,Italy,Northeastern Italy,Venezia Giulia,Verduzzo,88.0
2276,Italy,Northeastern Italy,Venezia Giulia,Vitovska,90.5
2277,Italy,Northeastern Italy,Venezia Giulia,White Blend,89.54545454545455
2278,Italy,Northeastern Italy,Venezie,Cabernet,85.0
2279,Italy,Northeastern Italy,Venezie,Corvina,86.0
2280,Italy,Northeastern Italy,Venezie,Manzoni,88.0
2281,Italy,Northeastern Italy,Venezie,Pinot Grigio,85.0
2282,Italy,Northeastern Italy,Venezie,Red Blend,85.2
2283,Italy,Northeastern Italy,Venezie,Rosé,84.0
2284,Italy,Northeastern Italy,Venezie,Sauvignon,86.0
2285,Italy,Northeastern Italy,Venezie,White Blend,85.0
2286,Italy,Northeastern Italy,Vigneti delle Dolomiti,Cabernet Sauvignon,87.0
2287,Italy,Northeastern Italy,Vigneti delle Dolomiti,Chardonnay,86.25
2288,Italy,Northeastern Italy,Vigneti delle Dolomiti,Incrocio Manzoni,88.0
2289,Italy,Northeastern Italy,Vigneti delle Dolomiti,Kerner,89.5
2290,Italy,Northeastern Italy,Vigneti delle Dolomiti,Moscato,87.0
2291,Italy,Northeastern Italy,Vigneti delle Dolomiti,Moscato Giallo,88.0
2292,Italy,Northeastern Italy,Vigneti delle Dolomiti,Müller-Thurgau,86.0
2293,Italy,Northeastern Italy,Vigneti delle Dolomiti,Nosiola,87.75
2294,Italy,Northeastern Italy,Vigneti delle Dolomiti,Pinot Grigio,86.61111111111111
2295,Italy,Northeastern Italy,Vigneti delle Dolomiti,Pinot Nero,87.0
2296,Italy,Northeastern Italy,Vigneti delle Dolomiti,Rebo,88.0
2297,Italy,Northeastern Italy,Vigneti delle Dolomiti,Red Blend,89.58333333333333
2298,Italy,Northeastern Italy,Vigneti delle Dolomiti,Rosato,87.0
2299,Italy,Northeastern Italy,Vigneti delle Dolomiti,Rosé,87.0
2300,Italy,Northeastern Italy,Vigneti delle Dolomiti,Sauvignon,87.5
2301,Italy,Northeastern Italy,Vigneti delle Dolomiti,Sauvignon Blanc,87.5
2302,Italy,Northeastern Italy,Vigneti delle Dolomiti,Teroldego,91.85714285714286
2303,Italy,Northeastern Italy,Vigneti delle Dolomiti,White Blend,88.4
2304,Italy,Northwestern Italy,Colli di Luni,Vermentino,86.5
2305,Italy,Northwestern Italy,Riviera Ligure di Ponente,Pigato,84.0
2306,Italy,Northwestern Italy,Riviera Ligure di Ponente,Vermentino,85.0
2307,Italy,Northwestern Italy,Valle d'Aosta,Chardonnay,88.0
2308,Italy,Northwestern Italy,Valle d'Aosta,Prié Blanc,88.5
2309,Italy,Northwestern Italy,Valle d'Aosta,Red Blend,90.0
2310,Italy,Piedmont,Alta Langa,Pinot Nero,90.07692307692308
2311,Italy,Piedmont,Alta Langa,Sparkling Blend,89.66666666666667
2312,Italy,Piedmont,Asti,Freisa,86.0
2313,Italy,Piedmont,Asti,Moscato,86.0
2314,Italy,Piedmont,Asti,Sparkling Blend,85.0
2315,Italy,Piedmont,Barbaresco,Nebbiolo,89.70780856423174
2316,Italy,Piedmont,Barbera d'Alba,Barbera,87.85034013605443
2317,Italy,Piedmont,Barbera d'Alba,Red Blend,85.0
2318,Italy,Piedmont,Barbera d'Alba Superiore,Barbera,88.39622641509433
2319,Italy,Piedmont,Barbera d'Asti,Barbera,87.72868217054264
2320,Italy,Piedmont,Barbera d'Asti Superiore,Barbera,87.8021978021978
2321,Italy,Piedmont,Barbera d'Asti Superiore Nizza,Barbera,88.95
2322,Italy,Piedmont,Barbera del Monferrato,Barbera,86.3076923076923
2323,Italy,Piedmont,Barbera del Monferrato Superiore,Barbera,88.54545454545455
2324,Italy,Piedmont,Barbera di Piemonte,Barbera,86.0
2325,Italy,Piedmont,Barolo,Nebbiolo,90.83614759224515
2326,Italy,Piedmont,Boca,Red Blend,92.5
2327,Italy,Piedmont,Brachetto d'Acqui,Brachetto,84.14285714285714
2328,Italy,Piedmont,Brachetto d'Acqui,Sangiovese,87.0
2329,Italy,Piedmont,Bramaterra,Red Blend,91.36363636363636
2330,Italy,Piedmont,Carema,Nebbiolo,93.33333333333333
2331,Italy,Piedmont,Casorzo,Malvasia Nera,84.0
2332,Italy,Piedmont,Casorzo,Red Blend,84.0
2333,Italy,Piedmont,Colli Tortonesi,Barbera,88.5
2334,Italy,Piedmont,Colli Tortonesi,Favorita,90.0
2335,Italy,Piedmont,Colli Tortonesi,Timorasso,90.6
2336,Italy,Piedmont,Colline Novaresi,Nebbiolo,87.41666666666667
2337,Italy,Piedmont,Colline Novaresi,Red Blend,88.0
2338,Italy,Piedmont,Colline Novaresi,Vespolina,88.0
2339,Italy,Piedmont,Cortese di Gavi,Cortese,85.75
2340,Italy,Piedmont,Coste della Sesia,Nebbiolo,89.4
2341,Italy,Piedmont,Coste della Sesia,Red Blend,90.57142857142857
2342,Italy,Piedmont,Coste della Sesia,Rosato,90.0
2343,Italy,Piedmont,Diano d'Alba,Dolcetto,87.0
2344,Italy,Piedmont,Dogliani,Dolcetto,88.625
2345,Italy,Piedmont,Dogliani Superiore,Dolcetto,89.5
2346,Italy,Piedmont,Dolcetto d'Acqui,Dolcetto,87.0
2347,Italy,Piedmont,Dolcetto d'Alba,Dolcetto,86.66666666666667
2348,Italy,Piedmont,Dolcetto d'Alba Superiore,Dolcetto,86.0
2349,Italy,Piedmont,Dolcetto d'Asti,Dolcetto,87.0
2350,Italy,Piedmont,Dolcetto di Diano d'Alba,Dolcetto,87.33333333333333
2351,Italy,Piedmont,Dolcetto di Dogliani,Dolcetto,88.58333333333333
