,country,variety,harvest,rating_cat,price,points,wineries,reviews
5810,Italy,Lagrein,2007,2,40.0,89.0,1,1
5811,Italy,Lagrein,2008,2,40.0,89.0,1,1
5812,Italy,Lagrein,2008,3,31.0,90.0,2,2
5813,Italy,Lagrein,2009,2,25.2,87.8,5,5
5814,Italy,Lagrein,2010,3,42.666666666666664,90.0,2,3
5815,Italy,Lagrein,2011,2,37.75,88.16666666666667,9,12
5816,Italy,Lagrein,2011,3,47.5,90.16666666666667,6,6
5817,Italy,Lagrein,2012,1,25.0,86.0,1,2
5818,Italy,Lagrein,2012,2,28.0,88.28571428571429,6,7
5819,Italy,Lagrein,2012,3,43.666666666666664,90.66666666666667,3,3
5820,Italy,Lagrein,2013,1,19.0,86.0,1,1
5821,Italy,Lagrein,2013,2,21.0,87.93333333333334,12,15
5822,Italy,Lagrein,2013,3,41.8,90.2,5,5
5823,Italy,Lagrein,2014,2,40.0,89.0,1,1
5824,Italy,Lagrein,2014,3,45.0,90.5,2,2
5825,Italy,Lagrein,2015,2,22.0,89.0,3,4
5826,Italy,Lambrusco,2006,1,17.0,85.0,1,1
5827,Italy,Lambrusco,2007,1,20.0,85.0,1,1
5828,Italy,Lambrusco,2008,1,18.0,84.0,1,1
5829,Italy,Lambrusco,2011,0,18.5,82.0,1,2
5830,Italy,Lambrusco,2011,1,22.0,84.0,1,1
5831,Italy,Lambrusco,2011,2,17.0,88.0,1,1
5832,Italy,Lambrusco,2011,3,18.0,90.0,1,1
5833,Italy,Lambrusco,2012,1,16.166666666666668,83.92857142857143,9,14
5834,Italy,Lambrusco,2013,1,14.0,85.0,1,2
5835,Italy,Lambrusco,2014,2,20.0,89.0,1,1
5836,Italy,Lambrusco,2014,3,18.0,90.0,1,1
5837,Italy,Lambrusco Grasparossa,2012,2,25.0,87.0,1,2
5838,Italy,Lambrusco Grasparossa,2013,1,18.333333333333332,85.0,3,3
5839,Italy,Lambrusco Grasparossa,2013,2,17.333333333333332,88.33333333333333,2,3
5840,Italy,Lambrusco di Sorbara,2010,2,25.0,87.0,1,1
5841,Italy,Lambrusco di Sorbara,2010,3,30.0,90.0,1,1
5842,Italy,Lambrusco di Sorbara,2012,2,25.0,87.0,1,1
5843,Italy,Lambrusco di Sorbara,2012,3,25.5,91.0,1,2
5844,Italy,Lambrusco di Sorbara,2013,2,20.5,89.0,1,2
5845,Italy,Lambrusco di Sorbara,2013,3,21.0,90.33333333333333,2,3
5846,Italy,Lambrusco di Sorbara,2015,3,,90.0,1,1
5847,Italy,Magliocco,2005,3,35.0,90.0,1,1
5848,Italy,Magliocco,2011,3,25.0,90.0,1,1
5849,Italy,Magliocco,2015,2,,88.0,1,2
5850,Italy,Malbec,2004,2,30.0,89.0,1,1
5851,Italy,Malbec,2005,2,30.0,89.0,1,1
5852,Italy,Malvar,2015,2,35.0,88.0,1,1
5853,Italy,Malvasia,2005,2,35.0,89.0,1,1
5854,Italy,Malvasia,2006,1,12.0,84.0,1,1
5855,Italy,Malvasia,2006,3,50.0,90.0,1,1
5856,Italy,Malvasia,2007,1,10.666666666666666,84.66666666666667,2,3
5857,Italy,Malvasia,2007,3,,91.0,1,1
5858,Italy,Malvasia,2008,1,,86.0,1,1
5859,Italy,Malvasia,2008,3,,90.0,1,1
5860,Italy,Malvasia,2009,3,66.0,93.0,1,1
5861,Italy,Malvasia,2011,1,20.0,84.5,2,2
5862,Italy,Malvasia,2011,2,24.0,88.0,1,1
5863,Italy,Malvasia,2012,1,15.0,84.0,1,1
5864,Italy,Malvasia,2012,3,50.0,90.0,1,1
5865,Italy,Malvasia,2013,2,23.5,88.0,2,2
5866,Italy,Malvasia,2014,1,23.666666666666668,84.66666666666667,3,3
5867,Italy,Malvasia,2014,2,40.0,87.0,1,1
5868,Italy,Malvasia,2014,3,32.0,90.0,1,1
5869,Italy,Malvasia,2015,2,24.666666666666668,88.33333333333333,3,3
5870,Italy,Malvasia Bianca,2006,1,20.0,86.0,1,1
5871,Italy,Malvasia Istriana,2004,2,,87.0,1,1
5872,Italy,Malvasia Istriana,2006,1,22.0,85.0,1,1
5873,Italy,Malvasia Nera,2010,1,16.0,84.0,1,1
5874,Italy,Malvasia Nera,2010,2,14.5,87.0,2,2
5875,Italy,Malvasia Nera,2013,2,35.0,87.0,1,1
5876,Italy,Malvasia Nera,2014,2,78.0,89.0,1,2
5877,Italy,Malvasia di Candia,2012,1,23.0,86.0,1,1
5878,Italy,Malvasia di Candia,2012,2,22.0,88.0,1,1
5879,Italy,Mantonico,2006,2,30.0,87.0,2,2
5880,Italy,Mantonico,2008,3,30.0,91.0,1,1
5881,Italy,Mantonico,2009,2,27.0,88.0,1,2
5882,Italy,Mantonico,2013,2,25.0,88.0,1,1
5883,Italy,Mantonico,2015,1,,85.0,1,1
5884,Italy,Manzoni,2006,2,37.0,87.33333333333333,2,3
5885,Italy,Manzoni,2008,2,17.0,87.0,1,1
5886,Italy,Manzoni,2009,1,15.0,85.5,2,2
5887,Italy,Manzoni,2009,2,,87.0,1,1
5888,Italy,Manzoni,2011,2,29.0,88.0,1,1
5889,Italy,Marzemino,2005,1,13.0,86.0,1,1
5890,Italy,Marzemino,2008,1,14.0,85.0,1,1
5891,Italy,Marzemino,2012,2,130.0,88.0,1,1
5892,Italy,Merlot,2004,1,15.0,86.0,1,1
5893,Italy,Merlot,2004,2,46.6,88.83333333333333,6,6
5894,Italy,Merlot,2004,3,46.0,91.22222222222223,8,9
5895,Italy,Merlot,2004,4,85.0,95.5,2,2
5896,Italy,Merlot,2004,5,250.0,99.0,1,1
5897,Italy,Merlot,2005,1,8.0,84.0,1,1
5898,Italy,Merlot,2005,2,76.66666666666667,87.75,4,4
5899,Italy,Merlot,2005,3,39.8,90.8,4,5
5900,Italy,Merlot,2005,4,323.75,94.75,3,4
5901,Italy,Merlot,2006,1,65.0,84.0,1,1
5902,Italy,Merlot,2006,2,15.75,87.8,5,5
5903,Italy,Merlot,2006,3,57.666666666666664,91.33333333333333,3,3
5904,Italy,Merlot,2006,4,249.66666666666666,96.0,3,3
5905,Italy,Merlot,2007,1,17.2,85.0,5,5
5906,Italy,Merlot,2007,2,,88.0,1,1
5907,Italy,Merlot,2007,3,64.14285714285714,91.57142857142857,6,7
5908,Italy,Merlot,2007,5,390.0,99.5,2,2
5909,Italy,Merlot,2008,1,29.333333333333332,85.66666666666667,5,6
5910,Italy,Merlot,2008,2,51.5,87.66666666666667,5,6
5911,Italy,Merlot,2008,3,49.0,92.0,2,2
5912,Italy,Merlot,2008,4,134.0,97.0,1,1
5913,Italy,Merlot,2009,1,42.0,84.5,3,4
5914,Italy,Merlot,2009,2,35.0,87.66666666666667,3,3
5915,Italy,Merlot,2009,3,70.0,91.75,4,4
5916,Italy,Merlot,2010,1,15.0,85.5,2,2
5917,Italy,Merlot,2010,2,53.375,87.77777777777777,8,9
5918,Italy,Merlot,2010,3,41.0,90.5,2,2
5919,Italy,Merlot,2010,4,432.5,96.5,2,2
5920,Italy,Merlot,2011,0,12.0,80.0,1,1
5921,Italy,Merlot,2011,1,14.0,86.0,1,1
5922,Italy,Merlot,2011,2,32.0,88.22222222222223,7,9
5923,Italy,Merlot,2011,3,115.4,92.0,5,5
5924,Italy,Merlot,2011,4,487.5,94.0,2,2
5925,Italy,Merlot,2012,1,11.0,85.0,1,1
5926,Italy,Merlot,2012,2,45.833333333333336,87.71428571428571,6,7
5927,Italy,Merlot,2012,3,260.0,92.5,2,2
5928,Italy,Merlot,2012,4,252.5,95.0,2,2
5929,Italy,Merlot,2013,1,23.0,86.0,3,3
5930,Italy,Merlot,2013,2,133.2,88.6,4,5
5931,Italy,Merlot,2013,3,240.0,91.0,3,3
5932,Italy,Merlot,2014,1,25.0,85.0,1,1
5933,Italy,Merlot,2014,2,30.0,89.0,1,1
5934,Italy,Merlot-Cabernet,2010,1,19.0,86.0,1,1
5935,Italy,Mondeuse,2007,3,48.0,90.0,1,1
5936,Italy,Mondeuse,2010,2,48.0,89.0,1,1
5937,Italy,Monica,2010,1,14.0,85.0,1,2
5938,Italy,Monica,2011,2,16.0,88.0,1,1
5939,Italy,Monica,2014,2,20.0,88.0,1,1
5940,Italy,Montepulciano,2004,1,42.0,85.0,2,2
5941,Italy,Montepulciano,2004,2,31.2,88.2,4,5
5942,Italy,Montepulciano,2004,3,39.0,90.0,1,1
5943,Italy,Montepulciano,2005,1,12.0,85.0,4,4
5944,Italy,Montepulciano,2005,2,25.2,87.4,5,5
5945,Italy,Montepulciano,2005,3,28.5,90.5,2,2
5946,Italy,Montepulciano,2005,4,100.0,94.0,1,1
5947,Italy,Montepulciano,2006,1,14.666666666666666,85.5,6,8
5948,Italy,Montepulciano,2006,2,32.0,88.5,6,6
5949,Italy,Montepulciano,2006,3,33.0,90.0,2,2
5950,Italy,Montepulciano,2007,1,11.666666666666666,85.66666666666667,3,3
5951,Italy,Montepulciano,2007,2,20.6,87.8,5,5
5952,Italy,Montepulciano,2007,3,49.5,90.6,4,5
5953,Italy,Montepulciano,2008,1,17.77777777777778,85.0,9,10
5954,Italy,Montepulciano,2008,2,30.8,87.8,4,5
5955,Italy,Montepulciano,2008,3,37.4,90.0,3,5
5956,Italy,Montepulciano,2009,1,29.0,85.18181818181819,8,11
5957,Italy,Montepulciano,2009,2,23.0,87.61538461538461,10,13
5958,Italy,Montepulciano,2009,3,42.0,90.0,1,1
5959,Italy,Montepulciano,2010,0,12.0,82.0,1,1
5960,Italy,Montepulciano,2010,1,23.09090909090909,85.58333333333333,11,12
5961,Italy,Montepulciano,2010,2,30.285714285714285,87.625,6,8
5962,Italy,Montepulciano,2011,1,13.0,84.875,8,8
5963,Italy,Montepulciano,2011,2,16.444444444444443,87.44444444444444,6,9
5964,Italy,Montepulciano,2011,3,20.0,90.0,1,1
5965,Italy,Montepulciano,2012,1,11.0,86.0,1,1
5966,Italy,Montepulciano,2012,2,25.375,88.22222222222223,7,9
5967,Italy,Montepulciano,2013,1,19.5,85.5,2,2
5968,Italy,Montepulciano,2013,2,19.166666666666668,87.33333333333333,6,6
5969,Italy,Montepulciano,2014,0,12.5,81.0,2,2
5970,Italy,Montepulciano,2014,1,18.142857142857142,85.33333333333333,9,12
5971,Italy,Montepulciano,2014,2,11.5,87.0,2,2
5972,Italy,Montepulciano,2015,1,12.733333333333333,85.1875,12,16
5973,Italy,Moscadello,2004,1,35.0,86.0,1,1
5974,Italy,Moscadello,2006,2,,88.0,1,1
5975,Italy,Moscadello,2007,3,,93.0,1,1
5976,Italy,Moscadello,2008,3,,91.0,1,1
5977,Italy,Moscadello,2008,4,55.0,94.0,1,1
5978,Italy,Moscato,2004,1,23.0,85.0,1,1
5979,Italy,Moscato,2004,2,31.0,87.0,1,1
5980,Italy,Moscato,2005,0,12.0,82.0,1,1
5981,Italy,Moscato,2005,2,50.0,88.33333333333333,3,3
5982,Italy,Moscato,2005,3,75.0,90.33333333333333,2,3
5983,Italy,Moscato,2006,1,21.0,84.5,2,2
5984,Italy,Moscato,2006,2,40.75,88.2,4,5
5985,Italy,Moscato,2006,3,41.0,92.0,2,2
5986,Italy,Moscato,2006,4,29.0,94.0,1,1
5987,Italy,Moscato,2007,1,13.5,85.5,2,2
5988,Italy,Moscato,2007,2,34.0,88.0,4,4
5989,Italy,Moscato,2007,3,,90.0,1,1
5990,Italy,Moscato,2008,0,13.0,82.0,1,1
5991,Italy,Moscato,2008,1,13.333333333333334,85.2,5,5
5992,Italy,Moscato,2008,3,37.0,91.66666666666667,3,3
5993,Italy,Moscato,2009,1,16.333333333333332,84.6,5,5
5994,Italy,Moscato,2009,2,31.8,87.33333333333333,5,6
5995,Italy,Moscato,2009,3,24.0,90.25,3,4
5996,Italy,Moscato,2010,1,20.166666666666668,85.22222222222223,9,9
5997,Italy,Moscato,2010,2,21.5,87.5,7,8
5998,Italy,Moscato,2010,3,36.666666666666664,91.75,4,4
5999,Italy,Moscato,2011,1,13.45,84.81818181818181,20,22
6000,Italy,Moscato,2011,2,18.88888888888889,87.38095238095238,19,21
6001,Italy,Moscato,2011,3,45.0,90.0,1,2
6002,Italy,Moscato,2012,1,16.666666666666668,84.33333333333333,3,3
6003,Italy,Moscato,2012,2,,89.0,1,1
6004,Italy,Moscato,2012,3,22.0,90.0,1,1
6005,Italy,Moscato,2013,2,26.333333333333332,88.0,2,3
6006,Italy,Moscato,2013,3,22.0,90.0,1,1
6007,Italy,Moscato,2014,3,15.0,90.0,1,1
6008,Italy,Moscato,2015,1,15.0,85.8,5,5
6009,Italy,Moscato,2015,2,17.928571428571427,87.8,13,15
6010,Italy,Moscato,2015,3,17.666666666666668,90.44444444444444,8,9
6011,Italy,Moscato Giallo,2008,3,,93.0,1,1
6012,Italy,Moscato Giallo,2009,1,19.0,85.66666666666667,3,3
6013,Italy,Moscato Giallo,2009,2,35.0,87.5,2,2
6014,Italy,Moscato Giallo,2010,2,25.0,87.0,2,2
6015,Italy,Moscato Giallo,2011,1,20.0,85.0,1,1
6016,Italy,Moscato Giallo,2011,2,21.333333333333332,87.33333333333333,3,3
6017,Italy,Moscato Giallo,2012,1,17.5,85.5,2,2
6018,Italy,Moscato Giallo,2014,2,25.0,88.0,1,1
6019,Italy,Moscato Rosa,2012,3,30.0,90.0,1,1
6020,Italy,Moscato Rosa,2015,3,37.0,90.0,1,1
6021,Italy,Moscato di Noto,2007,3,40.0,92.0,1,1
6022,Italy,Muscat,2005,1,10.0,86.0,1,1
6023,Italy,Müller-Thurgau,2006,1,18.0,84.0,1,1
6024,Italy,Müller-Thurgau,2009,1,20.0,85.0,1,1
6025,Italy,Müller-Thurgau,2009,2,15.0,87.0,1,1
6026,Italy,Müller-Thurgau,2010,1,18.0,86.0,3,3
6027,Italy,Müller-Thurgau,2010,2,26.666666666666668,87.33333333333333,3,3
6028,Italy,Müller-Thurgau,2011,1,19.0,86.0,1,1
6029,Italy,Müller-Thurgau,2011,3,40.0,92.0,1,1
6030,Italy,Müller-Thurgau,2012,2,19.0,87.0,1,2
6031,Italy,Müller-Thurgau,2012,3,20.0,90.0,1,1
6032,Italy,Müller-Thurgau,2013,2,20.333333333333332,87.66666666666667,3,3
6033,Italy,Müller-Thurgau,2014,1,16.5,86.0,2,2
6034,Italy,Müller-Thurgau,2014,2,18.75,87.25,3,4
6035,Italy,Müller-Thurgau,2014,3,40.0,93.0,1,2
6036,Italy,Müller-Thurgau,2015,1,25.0,86.0,1,2
6037,Italy,Müller-Thurgau,2015,3,40.0,91.0,1,1
6038,Italy,Nascetta,2009,2,29.0,88.0,1,1
6039,Italy,Nascetta,2011,2,33.0,87.0,1,1
6040,Italy,Nascetta,2014,1,18.0,86.0,1,1
6041,Italy,Nascetta,2014,2,,89.0,1,1
6042,Italy,Nascetta,2014,3,28.0,90.0,1,1
6043,Italy,Nascetta,2015,2,,87.0,1,2
6044,Italy,Nasco,2010,3,55.0,90.0,1,1
6045,Italy,Nasco,2014,3,20.0,91.0,1,1
6046,Italy,Nebbiolo,2004,1,32.75,84.4,5,5
6047,Italy,Nebbiolo,2004,2,56.714285714285715,88.44,21,25
6048,Italy,Nebbiolo,2004,3,73.5,91.05,48,60
6049,Italy,Nebbiolo,2004,4,81.75,94.14285714285714,5,7
6050,Italy,Nebbiolo,2005,1,17.5,85.0,1,2
6051,Italy,Nebbiolo,2005,2,77.05555555555556,88.375,20,24
6052,Italy,Nebbiolo,2005,3,75.0,91.31645569620254,55,79
6053,Italy,Nebbiolo,2005,4,105.45454545454545,94.27777777777777,15,18
6054,Italy,Nebbiolo,2006,1,75.0,85.0,2,2
6055,Italy,Nebbiolo,2006,2,54.08695652173913,88.07894736842105,33,38
6056,Italy,Nebbiolo,2006,3,64.83076923076923,91.44086021505376,70,93
6057,Italy,Nebbiolo,2006,4,115.8125,94.45161290322581,24,31
6058,Italy,Nebbiolo,2006,5,255.0,98.0,1,1
6059,Italy,Nebbiolo,2007,1,50.333333333333336,85.4,10,10
6060,Italy,Nebbiolo,2007,2,44.07692307692308,88.05555555555556,32,36
6061,Italy,Nebbiolo,2007,3,64.59375,91.47142857142858,100,140
6062,Italy,Nebbiolo,2007,4,92.52777777777777,94.4186046511628,33,43
6063,Italy,Nebbiolo,2007,5,440.0,99.0,1,2
6064,Italy,Nebbiolo,2008,0,37.0,82.0,1,1
6065,Italy,Nebbiolo,2008,1,46.666666666666664,85.66666666666667,3,3
6066,Italy,Nebbiolo,2008,2,58.457142857142856,88.08333333333333,47,60
6067,Italy,Nebbiolo,2008,3,63.5,91.20833333333333,54,72
6068,Italy,Nebbiolo,2008,4,122.16666666666667,95.16666666666667,6,6
6069,Italy,Nebbiolo,2008,5,595.0,99.0,1,1
6070,Italy,Nebbiolo,2009,1,60.45,85.25,16,24
6071,Italy,Nebbiolo,2009,2,62.479166666666664,88.18032786885246,48,61
6072,Italy,Nebbiolo,2009,3,63.6,90.99310344827586,89,145
6073,Italy,Nebbiolo,2009,4,124.34615384615384,94.53571428571429,16,28
6074,Italy,Nebbiolo,2010,1,54.6,85.58620689655173,21,29
6075,Italy,Nebbiolo,2010,2,62.76470588235294,88.01351351351352,65,74
6076,Italy,Nebbiolo,2010,3,69.55294117647058,91.17582417582418,71,91
6077,Italy,Nebbiolo,2010,4,81.39622641509433,94.53703703703704,38,54
6078,Italy,Nebbiolo,2010,5,175.0,99.0,1,1
6079,Italy,Nebbiolo,2011,1,43.75,85.65217391304348,17,23
6080,Italy,Nebbiolo,2011,2,53.947826086956525,88.25694444444444,102,144
6081,Italy,Nebbiolo,2011,3,68.36538461538461,91.40322580645162,139,248
6082,Italy,Nebbiolo,2011,4,96.6470588235294,94.54545454545455,40,55
6083,Italy,Nebbiolo,2011,5,151.0,98.0,1,1
6084,Italy,Nebbiolo,2012,0,,82.0,1,1
6085,Italy,Nebbiolo,2012,1,54.523809523809526,85.6,40,50
6086,Italy,Nebbiolo,2012,2,52.895604395604394,88.02803738317758,131,214
6087,Italy,Nebbiolo,2012,3,59.94475138121547,91.1219512195122,113,205
6088,Italy,Nebbiolo,2012,4,93.47222222222223,94.30555555555556,26,36
6089,Italy,Nebbiolo,2013,1,42.611111111111114,85.52173913043478,20,23
6090,Italy,Nebbiolo,2013,2,51.848214285714285,88.12903225806451,84,124
6091,Italy,Nebbiolo,2013,3,70.92682926829268,91.6030534351145,78,131
6092,Italy,Nebbiolo,2013,4,95.46296296296296,95.27777777777777,33,54
6093,Italy,Nebbiolo,2013,5,128.25,98.0,4,4
6094,Italy,Nebbiolo,2014,0,,82.0,1,1
6095,Italy,Nebbiolo,2014,1,55.0,85.45454545454545,7,11
6096,Italy,Nebbiolo,2014,2,49.578947368421055,88.07142857142857,33,42
6097,Italy,Nebbiolo,2014,3,51.76744186046512,90.93478260869566,28,46
6098,Italy,Nebbiolo,2014,4,57.142857142857146,94.71428571428571,5,7
6099,Italy,Nebbiolo,2015,2,21.0,89.0,1,1
6100,Italy,Negroamaro,2004,1,11.0,86.0,1,1
6101,Italy,Negroamaro,2005,1,14.0,85.0,1,1
6102,Italy,Negroamaro,2005,2,23.0,87.5,2,2
6103,Italy,Negroamaro,2005,3,34.0,90.0,1,1
6104,Italy,Negroamaro,2006,1,11.333333333333334,85.0,3,3
6105,Italy,Negroamaro,2006,2,15.833333333333334,87.33333333333333,4,6
6106,Italy,Negroamaro,2007,1,13.0,85.33333333333333,3,3
6107,Italy,Negroamaro,2007,2,14.0,87.0,1,1
6108,Italy,Negroamaro,2007,3,,91.0,1,1
6109,Italy,Negroamaro,2008,1,16.0,85.0,1,1
6110,Italy,Negroamaro,2008,2,15.0,87.66666666666667,2,3
6111,Italy,Negroamaro,2009,1,15.75,85.5,4,4
6112,Italy,Negroamaro,2009,2,12.0,89.0,1,1
6113,Italy,Negroamaro,2010,1,24.5,85.5,2,2
6114,Italy,Negroamaro,2010,2,35.0,87.5,7,8
6115,Italy,Negroamaro,2011,1,15.6,84.2,4,5
6116,Italy,Negroamaro,2011,2,14.75,87.8,5,5
6117,Italy,Negroamaro,2012,0,16.0,82.0,1,1
6118,Italy,Negroamaro,2012,1,17.75,86.0,3,4
6119,Italy,Negroamaro,2012,2,16.25,87.25,7,8
6120,Italy,Negroamaro,2012,3,35.0,91.0,1,2
6121,Italy,Negroamaro,2013,1,15.5,85.5,2,2
6122,Italy,Negroamaro,2013,2,16.333333333333332,87.44444444444444,8,9
6123,Italy,Nerello Cappuccio,2006,3,36.0,90.0,1,1
6124,Italy,Nerello Cappuccio,2010,3,50.0,92.0,1,2
6125,Italy,Nerello Cappuccio,2013,2,35.0,88.0,1,1
6126,Italy,Nerello Cappuccio,2014,2,25.0,88.5,2,2
6127,Italy,Nerello Mascalese,2004,2,19.0,89.0,1,1
6128,Italy,Nerello Mascalese,2005,0,25.0,82.0,1,1
6129,Italy,Nerello Mascalese,2005,2,29.5,88.5,2,2
6130,Italy,Nerello Mascalese,2006,3,47.5,90.5,2,2
6131,Italy,Nerello Mascalese,2007,1,10.0,85.0,1,1
6132,Italy,Nerello Mascalese,2007,2,28.75,88.25,4,4
6133,Italy,Nerello Mascalese,2007,3,76.5,91.75,3,4
6134,Italy,Nerello Mascalese,2008,1,16.0,86.0,1,1
6135,Italy,Nerello Mascalese,2008,3,32.0,90.0,1,1
6136,Italy,Nerello Mascalese,2008,4,55.0,94.0,1,1
6137,Italy,Nerello Mascalese,2009,1,17.0,84.5,2,2
6138,Italy,Nerello Mascalese,2009,2,41.666666666666664,88.0,3,4
6139,Italy,Nerello Mascalese,2009,3,45.0,92.4,4,5
6140,Italy,Nerello Mascalese,2009,4,50.0,95.0,1,1
6141,Italy,Nerello Mascalese,2010,1,60.0,86.0,1,1
6142,Italy,Nerello Mascalese,2010,2,27.0,87.75,3,4
6143,Italy,Nerello Mascalese,2010,3,44.25,91.5,6,6
6144,Italy,Nerello Mascalese,2011,2,31.666666666666668,88.0,3,3
6145,Italy,Nerello Mascalese,2011,3,51.0,91.0,3,4
6146,Italy,Nerello Mascalese,2012,1,19.0,85.0,1,1
6147,Italy,Nerello Mascalese,2012,2,39.857142857142854,88.22222222222223,6,9
6148,Italy,Nerello Mascalese,2012,3,61.25,91.91666666666667,7,12
6149,Italy,Nerello Mascalese,2012,4,70.0,95.0,1,2
6150,Italy,Nerello Mascalese,2013,1,20.0,85.5,3,4
6151,Italy,Nerello Mascalese,2013,2,29.625,88.0,6,8
6152,Italy,Nerello Mascalese,2013,3,49.714285714285715,92.0,5,7
6153,Italy,Nerello Mascalese,2013,4,70.0,95.5,1,2
6154,Italy,Nerello Mascalese,2014,3,27.0,92.0,3,4
6155,Italy,Nerello Mascalese,2015,1,23.0,86.0,1,1
6156,Italy,Nerello Mascalese,2015,2,21.0,88.0,4,5
6157,Italy,Nerello Mascalese,2015,3,21.333333333333332,90.0,2,3
6158,Italy,Nero d'Avola,2004,2,50.0,88.0,1,1
6159,Italy,Nero d'Avola,2004,3,45.4,91.0,4,5
6160,Italy,Nero d'Avola,2005,1,11.333333333333334,85.0,3,3
6161,Italy,Nero d'Avola,2005,2,26.666666666666668,87.2,4,5
6162,Italy,Nero d'Avola,2005,3,52.25,91.0,4,4
6163,Italy,Nero d'Avola,2006,1,11.714285714285714,85.14285714285714,7,7
6164,Italy,Nero d'Avola,2006,2,30.6,87.42857142857143,6,7
6165,Italy,Nero d'Avola,2006,3,46.6,90.66666666666667,6,6
6166,Italy,Nero d'Avola,2007,1,15.833333333333334,85.28571428571429,7,7
6167,Italy,Nero d'Avola,2007,2,24.833333333333332,87.57142857142857,7,7
6168,Italy,Nero d'Avola,2007,3,52.333333333333336,91.0,4,4
6169,Italy,Nero d'Avola,2008,1,18.5,84.55555555555556,6,9
6170,Italy,Nero d'Avola,2008,2,20.166666666666668,87.0,7,8
6171,Italy,Nero d'Avola,2008,3,54.125,90.6,9,10
6172,Italy,Nero d'Avola,2009,0,,82.0,1,1
6173,Italy,Nero d'Avola,2009,1,12.7,85.2,7,10
6174,Italy,Nero d'Avola,2009,2,20.3125,87.3,19,20
6175,Italy,Nero d'Avola,2009,3,40.8,91.0,4,5
6176,Italy,Nero d'Avola,2010,1,12.7,85.41666666666667,10,12
6177,Italy,Nero d'Avola,2010,2,20.375,87.39285714285714,24,28
6178,Italy,Nero d'Avola,2010,3,39.6,91.0,6,6
6179,Italy,Nero d'Avola,2010,4,60.0,94.0,1,1
6180,Italy,Nero d'Avola,2011,1,16.0,85.38461538461539,11,13
6181,Italy,Nero d'Avola,2011,2,23.692307692307693,87.76923076923077,8,13
6182,Italy,Nero d'Avola,2011,3,39.0,90.0,1,1
6183,Italy,Nero d'Avola,2012,0,24.0,82.0,2,2
6184,Italy,Nero d'Avola,2012,1,15.454545454545455,85.63636363636364,9,11
6185,Italy,Nero d'Avola,2012,2,22.142857142857142,87.76190476190476,15,21
6186,Italy,Nero d'Avola,2012,3,34.333333333333336,91.33333333333333,5,6
6187,Italy,Nero d'Avola,2013,1,17.210526315789473,85.3,18,20
6188,Italy,Nero d'Avola,2013,2,17.4,87.66666666666667,20,27
6189,Italy,Nero d'Avola,2013,3,44.125,90.55555555555556,6,9
6190,Italy,Nero d'Avola,2014,1,11.363636363636363,85.72727272727273,9,11
6191,Italy,Nero d'Avola,2014,2,18.32,87.84,18,25
6192,Italy,Nero d'Avola,2014,3,54.6,91.0,4,5
6193,Italy,Nero d'Avola,2015,2,15.9375,87.88235294117646,14,17
6194,Italy,Nero di Troia,2004,2,75.0,89.0,1,1
6195,Italy,Nero di Troia,2005,3,60.0,92.0,1,1
6196,Italy,Nero di Troia,2006,1,16.0,86.0,1,1
6197,Italy,Nero di Troia,2006,2,20.0,87.0,1,2
6198,Italy,Nero di Troia,2008,2,16.0,88.0,1,1
6199,Italy,Nero di Troia,2008,3,30.0,90.0,1,1
6200,Italy,Nero di Troia,2009,1,19.0,85.33333333333333,3,3
6201,Italy,Nero di Troia,2009,3,60.0,90.0,1,1
6202,Italy,Nero di Troia,2010,1,17.0,86.0,1,1
6203,Italy,Nero di Troia,2010,2,20.0,88.0,1,1
6204,Italy,Nero di Troia,2011,2,32.333333333333336,89.0,2,3
6205,Italy,Nero di Troia,2012,1,14.0,86.0,1,2
6206,Italy,Nero di Troia,2012,2,15.0,87.0,1,1
6207,Italy,Nosiola,2012,1,20.0,86.0,1,1
6208,Italy,Nosiola,2013,1,18.0,86.0,1,1
6209,Italy,Nosiola,2013,2,48.0,89.0,1,2
6210,Italy,Nosiola,2014,1,17.0,85.0,1,1
6211,Italy,Nosiola,2015,2,14.0,87.0,1,1
6212,Italy,Nuragus,2012,2,16.0,89.0,1,1
6213,Italy,Nuragus,2014,2,16.0,88.0,2,2
6214,Italy,Pallagrello,2006,2,32.0,87.5,2,2
6215,Italy,Pallagrello,2007,1,26.0,85.0,1,1
6216,Italy,Pallagrello,2007,2,16.0,87.0,1,1
6217,Italy,Pallagrello,2007,3,58.0,90.0,1,2
6218,Italy,Pallagrello,2008,1,16.0,86.0,1,1
6219,Italy,Pallagrello,2009,2,53.0,88.0,2,2
6220,Italy,Pallagrello,2011,2,31.0,88.0,1,1
6221,Italy,Pallagrello Bianco,2012,2,31.6,87.6,4,5
6222,Italy,Pallagrello Nero,2011,1,50.0,86.0,1,1
6223,Italy,Pallagrello Nero,2011,2,35.0,87.66666666666667,2,3
6224,Italy,Pallagrello Nero,2011,3,50.0,90.0,1,1
6225,Italy,Passerina,2006,3,25.0,91.0,1,1
6226,Italy,Passerina,2007,1,19.0,85.5,2,2
6227,Italy,Passerina,2008,1,12.0,85.0,2,2
6228,Italy,Passerina,2009,1,13.0,84.0,1,1
6229,Italy,Passerina,2009,2,,87.0,1,1
6230,Italy,Passerina,2010,1,15.0,86.0,1,1
6231,Italy,Passerina,2010,2,,87.0,1,1
