,country,province,region_1,variety,price
3423,Spain,Levante,Yecla,Cabernet Sauvignon,2
3424,Spain,Levante,Yecla,Macabeo,2
3425,Spain,Levante,Yecla,Monastrell,9
3426,Spain,Levante,Yecla,Monastrell-Syrah,1
3427,Spain,Levante,Yecla,Red Blend,7
3428,Spain,Levante,Yecla,Tempranillo,2
3429,Spain,Northern Spain,Arribes del Duero,Tempranillo,1
3430,Spain,Northern Spain,Bierzo,Godello,29
3431,Spain,Northern Spain,Bierzo,Mencía,136
3432,Spain,Northern Spain,Bierzo,Red Blend,2
3433,Spain,Northern Spain,Bierzo,Rosado,2
3434,Spain,Northern Spain,Bierzo,White Blend,2
3435,Spain,Northern Spain,Bizkaiko Txakolina,Hondarrabi Zuri,3
3436,Spain,Northern Spain,Bizkaiko Txakolina,White Blend,4
3437,Spain,Northern Spain,Calatayud,Garnacha,59
3438,Spain,Northern Spain,Calatayud,Grenache,5
3439,Spain,Northern Spain,Calatayud,Grenache Blend,1
3440,Spain,Northern Spain,Calatayud,Macabeo,3
3441,Spain,Northern Spain,Calatayud,Red Blend,7
3442,Spain,Northern Spain,Calatayud,Rosado,1
3443,Spain,Northern Spain,Calatayud,Rosé,2
3444,Spain,Northern Spain,Calatayud,Syrah,1
3445,Spain,Northern Spain,Calatayud,Tempranillo,1
3446,Spain,Northern Spain,Campo de Borja,Chardonnay,2
3447,Spain,Northern Spain,Campo de Borja,Garnacha,60
3448,Spain,Northern Spain,Campo de Borja,Garnacha Blanca,1
3449,Spain,Northern Spain,Campo de Borja,Garnacha Blend,1
3450,Spain,Northern Spain,Campo de Borja,Garnacha-Syrah,9
3451,Spain,Northern Spain,Campo de Borja,Garnacha-Tempranillo,2
3452,Spain,Northern Spain,Campo de Borja,Grenache,9
3453,Spain,Northern Spain,Campo de Borja,Grenache Blend,3
3454,Spain,Northern Spain,Campo de Borja,Grenache-Syrah,2
3455,Spain,Northern Spain,Campo de Borja,Macabeo,1
3456,Spain,Northern Spain,Campo de Borja,Macabeo-Chardonnay,1
3457,Spain,Northern Spain,Campo de Borja,Red Blend,18
3458,Spain,Northern Spain,Campo de Borja,Rosado,1
3459,Spain,Northern Spain,Campo de Borja,Rosé,10
3460,Spain,Northern Spain,Campo de Borja,Syrah,3
3461,Spain,Northern Spain,Campo de Borja,Tempranillo,2
3462,Spain,Northern Spain,Campo de Borja,Tempranillo Blend,1
3463,Spain,Northern Spain,Campo de Borja,Tempranillo-Cabernet Sauvignon,5
3464,Spain,Northern Spain,Campo de Borja,Tempranillo-Garnacha,3
3465,Spain,Northern Spain,Campo de Borja,Viura,3
3466,Spain,Northern Spain,Campo de Borja,Viura-Chardonnay,1
3467,Spain,Northern Spain,Campo de Borja,White Blend,1
3468,Spain,Northern Spain,Cariñena,Cabernet Sauvignon,1
3469,Spain,Northern Spain,Cariñena,Carineña,4
3470,Spain,Northern Spain,Cariñena,Chardonnay,4
3471,Spain,Northern Spain,Cariñena,Garnacha,73
3472,Spain,Northern Spain,Cariñena,Garnacha Blanca,3
3473,Spain,Northern Spain,Cariñena,Garnacha-Cabernet,1
3474,Spain,Northern Spain,Cariñena,Garnacha-Syrah,2
3475,Spain,Northern Spain,Cariñena,Garnacha-Tempranillo,3
3476,Spain,Northern Spain,Cariñena,Grenache,2
3477,Spain,Northern Spain,Cariñena,Grenache Blend,2
3478,Spain,Northern Spain,Cariñena,Macabeo-Chardonnay,1
3479,Spain,Northern Spain,Cariñena,Red Blend,23
3480,Spain,Northern Spain,Cariñena,Rosé,5
3481,Spain,Northern Spain,Cariñena,Syrah-Grenache,2
3482,Spain,Northern Spain,Cariñena,Tempranillo,10
3483,Spain,Northern Spain,Cariñena,Tempranillo Blend,2
3484,Spain,Northern Spain,Cariñena,Tempranillo-Cabernet Sauvignon,2
3485,Spain,Northern Spain,Cariñena,Tempranillo-Garnacha,3
3486,Spain,Northern Spain,Cariñena,Tempranillo-Merlot,3
3487,Spain,Northern Spain,Cariñena,Vidadillo,1
3488,Spain,Northern Spain,Cariñena,Viura-Chardonnay,8
3489,Spain,Northern Spain,Cariñena,White Blend,4
3490,Spain,Northern Spain,Cigales,Red Blend,2
3491,Spain,Northern Spain,Cigales,Rosado,2
3492,Spain,Northern Spain,Cigales,Tempranillo,18
3493,Spain,Northern Spain,Cigales,Tinto del Pais,2
3494,Spain,Northern Spain,Emporadà-Costa Brava,Red Blend,2
3495,Spain,Northern Spain,Empordà,Bordeaux-style Red Blend,3
3496,Spain,Northern Spain,Empordà,Red Blend,13
3497,Spain,Northern Spain,Empordà,White Blend,3
3498,Spain,Northern Spain,Getariako Txakolina,Hondarrabi Zuri,12
3499,Spain,Northern Spain,Getariako Txakolina,Rosé,7
3500,Spain,Northern Spain,Getariako Txakolina,White Blend,17
3501,Spain,Northern Spain,Navarra,Bordeaux-style Red Blend,1
3502,Spain,Northern Spain,Navarra,Cabernet Blend,1
3503,Spain,Northern Spain,Navarra,Cabernet Sauvignon,4
3504,Spain,Northern Spain,Navarra,Cabernet Sauvignon-Merlot,1
3505,Spain,Northern Spain,Navarra,Cabernet Sauvignon-Tempranillo,1
3506,Spain,Northern Spain,Navarra,Chardonnay,21
3507,Spain,Northern Spain,Navarra,Garnacha,43
3508,Spain,Northern Spain,Navarra,Garnacha Blanca,2
3509,Spain,Northern Spain,Navarra,Graciano,4
3510,Spain,Northern Spain,Navarra,Grenache,2
3511,Spain,Northern Spain,Navarra,Merlot,10
3512,Spain,Northern Spain,Navarra,Merlot-Cabernet Sauvignon,2
3513,Spain,Northern Spain,Navarra,Moscatel,4
3514,Spain,Northern Spain,Navarra,Red Blend,40
3515,Spain,Northern Spain,Navarra,Rosado,14
3516,Spain,Northern Spain,Navarra,Rosé,20
3517,Spain,Northern Spain,Navarra,Sauvignon Blanc,2
3518,Spain,Northern Spain,Navarra,Tempranillo,16
3519,Spain,Northern Spain,Navarra,Tempranillo Blend,12
3520,Spain,Northern Spain,Navarra,Tempranillo-Cabernet Sauvignon,2
3521,Spain,Northern Spain,Navarra,Tempranillo-Garnacha,4
3522,Spain,Northern Spain,Navarra,Tempranillo-Merlot,1
3523,Spain,Northern Spain,Navarra,Viura,1
3524,Spain,Northern Spain,Navarra,Viura-Chardonnay,3
3525,Spain,Northern Spain,Navarra,White Blend,8
3526,Spain,Northern Spain,Pago de Arínzano,Chardonnay,2
3527,Spain,Northern Spain,Pago de Arínzano,Red Blend,2
3528,Spain,Northern Spain,Pago de Arínzano,Tempranillo,1
3529,Spain,Northern Spain,Pago de Arínzano,Tempranillo-Merlot,1
3530,Spain,Northern Spain,Ribera del Duero,Jaen,1
3531,Spain,Northern Spain,Ribera del Duero,Red Blend,22
3532,Spain,Northern Spain,Ribera del Duero,Rosado,4
3533,Spain,Northern Spain,Ribera del Duero,Rosé,6
3534,Spain,Northern Spain,Ribera del Duero,Tempranillo,439
3535,Spain,Northern Spain,Ribera del Duero,Tempranillo Blend,99
3536,Spain,Northern Spain,Ribera del Duero,Tempranillo-Cabernet Sauvignon,7
3537,Spain,Northern Spain,Ribera del Duero,Tempranillo-Merlot,1
3538,Spain,Northern Spain,Ribera del Duero,Tinta Fina,11
3539,Spain,Northern Spain,Ribera del Duero,Tinta del Pais,2
3540,Spain,Northern Spain,Ribera del Duero,Tinto Fino,100
3541,Spain,Northern Spain,Ribera del Duero,Tinto del Pais,16
3542,Spain,Northern Spain,Rioja,Chardonnay,0
3543,Spain,Northern Spain,Rioja,Garnacha,23
3544,Spain,Northern Spain,Rioja,Garnacha Blanca,3
3545,Spain,Northern Spain,Rioja,Garnacha Blend,1
3546,Spain,Northern Spain,Rioja,Garnacha-Tempranillo,1
3547,Spain,Northern Spain,Rioja,Graciano,21
3548,Spain,Northern Spain,Rioja,Macabeo,1
3549,Spain,Northern Spain,Rioja,Malvasia-Viura,3
3550,Spain,Northern Spain,Rioja,Maturana,6
3551,Spain,Northern Spain,Rioja,Mazuelo,4
3552,Spain,Northern Spain,Rioja,Red Blend,68
3553,Spain,Northern Spain,Rioja,Rosado,32
3554,Spain,Northern Spain,Rioja,Rosé,53
3555,Spain,Northern Spain,Rioja,Tempranillo,626
3556,Spain,Northern Spain,Rioja,Tempranillo Blanco,9
3557,Spain,Northern Spain,Rioja,Tempranillo Blend,425
3558,Spain,Northern Spain,Rioja,Tempranillo-Cabernet Sauvignon,2
3559,Spain,Northern Spain,Rioja,Tempranillo-Garnacha,14
3560,Spain,Northern Spain,Rioja,Viura,88
3561,Spain,Northern Spain,Rioja,Viura-Chardonnay,1
3562,Spain,Northern Spain,Rioja,Viura-Verdejo,1
3563,Spain,Northern Spain,Rioja,White Blend,71
3564,Spain,Northern Spain,Rueda,Sauvignon,5
3565,Spain,Northern Spain,Rueda,Sauvignon Blanc,13
3566,Spain,Northern Spain,Rueda,Sparkling Blend,1
3567,Spain,Northern Spain,Rueda,Tempranillo,2
3568,Spain,Northern Spain,Rueda,Verdejo,243
3569,Spain,Northern Spain,Rueda,Verdejo-Sauvignon Blanc,1
3570,Spain,Northern Spain,Rueda,Verdejo-Viura,18
3571,Spain,Northern Spain,Rueda,White Blend,16
3572,Spain,Northern Spain,Sardon de Duero,Tempranillo Blend,1
3573,Spain,Northern Spain,Somontano,Cabernet Sauvignon,7
3574,Spain,Northern Spain,Somontano,Cabernet Sauvignon-Merlot,3
3575,Spain,Northern Spain,Somontano,Cabernet Sauvignon-Tempranillo,3
3576,Spain,Northern Spain,Somontano,Chardonnay,16
3577,Spain,Northern Spain,Somontano,Garnacha,4
3578,Spain,Northern Spain,Somontano,Garnacha Blanca,3
3579,Spain,Northern Spain,Somontano,Garnacha-Monastrell,1
3580,Spain,Northern Spain,Somontano,Garnacha-Syrah,1
3581,Spain,Northern Spain,Somontano,Merlot,2
3582,Spain,Northern Spain,Somontano,Parraleta,1
3583,Spain,Northern Spain,Somontano,Red Blend,9
3584,Spain,Northern Spain,Somontano,Rosado,2
3585,Spain,Northern Spain,Somontano,Syrah,2
3586,Spain,Northern Spain,Somontano,Syrah-Grenache,1
3587,Spain,Northern Spain,Somontano,Tempranillo,1
3588,Spain,Northern Spain,Somontano,Tempranillo Blend,1
3589,Spain,Northern Spain,Somontano,Tempranillo-Cabernet Sauvignon,8
3590,Spain,Northern Spain,Somontano,Tinta de Toro,1
3591,Spain,Northern Spain,Somontano,White Blend,2
3592,Spain,Northern Spain,Tierra de León,Prieto Picudo,7
3593,Spain,Northern Spain,Tierra del Viños de Zamora,Shiraz-Tempranillo,1
3594,Spain,Northern Spain,Tierra del Viños de Zamora,Tempranillo,6
3595,Spain,Northern Spain,Toro,Malvasia,3
3596,Spain,Northern Spain,Toro,Red Blend,6
3597,Spain,Northern Spain,Toro,Rosé,1
3598,Spain,Northern Spain,Toro,Tempranillo,27
3599,Spain,Northern Spain,Toro,Tempranillo Blend,4
3600,Spain,Northern Spain,Toro,Tempranillo-Garnacha,2
3601,Spain,Northern Spain,Toro,Tinta de Toro,162
3602,Spain,Northern Spain,Toro,Tinta del Toro,3
3603,Spain,Northern Spain,Valdeorras,Godello,36
3604,Spain,Northern Spain,Valdeorras,Mencía,12
3605,Spain,Northern Spain,Valdeorras,Red Blend,1
3606,Spain,Northern Spain,Valdeorras,Rosé,1
3607,Spain,Northern Spain,Vino de Calidad de Tierras de León,Prieto Picudo,1
3608,Spain,Northern Spain,Vino de Calidad de Valtiendas,Tempranillo,2
3609,Spain,Northern Spain,Vino de la Tierra Ribera del Gállego-Cinco Villas,Tempranillo,1
3610,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Cabernet Sauvignon,2
3611,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Cabernet Sauvignon-Tempranillo,1
3612,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Garnacha,1
3613,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Garnacha Tintorera,1
3614,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Mencía,5
3615,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Petit Verdot,1
3616,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Prieto Picudo,6
3617,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Red Blend,11
3618,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Rosé,7
3619,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Sauvignon Blanc,2
3620,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Sauvignon Blanc-Verdejo,2
3621,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Syrah,5
3622,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo,40
3623,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo Blend,8
3624,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo-Cabernet Sauvignon,1
3625,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo-Shiraz,2
3626,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tinta de Toro,2
3627,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Verdejo,14
3628,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Verdejo-Sauvignon Blanc,2
3629,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Verdejo-Viura,3
3630,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Viura-Verdejo,1
3631,Spain,Northern Spain,Vino de la Tierra de Castilla y León,White Blend,5
3632,Spain,Northern Spain,Vino de la Tierra de Zamora,Tempranillo,1
3633,Spain,Northern Spain,Vino de la Tierra del Bajo Aragón,Garnacha,3
3634,Spain,Northern Spain,Vino de la Tierra del Bajo Aragón,Garnacha Blanca,1
3635,Spain,Northern Spain,Vino de la Tierra del Bajo Aragón,Tempranillo,1
3636,Spain,Spain Other,Spain,Bobal,2
3637,Spain,Spain Other,Spain,Cabernet Sauvignon,3
3638,Spain,Spain Other,Spain,Chardonnay,1
3639,Spain,Spain Other,Spain,Garnacha,1
3640,Spain,Spain Other,Spain,Garnacha Blanca,2
3641,Spain,Spain Other,Spain,Graciano,2
3642,Spain,Spain Other,Spain,Hondarrabi Zuri,1
3643,Spain,Spain Other,Spain,Mataro,1
3644,Spain,Spain Other,Spain,Mencía,1
3645,Spain,Spain Other,Spain,Meseguera,1
3646,Spain,Spain Other,Spain,Monastrell,2
3647,Spain,Spain Other,Spain,Moscatel,3
3648,Spain,Spain Other,Spain,Moscato,3
3649,Spain,Spain Other,Spain,Prieto Picudo,1
3650,Spain,Spain Other,Spain,Red Blend,6
3651,Spain,Spain Other,Spain,Rosado,2
3652,Spain,Spain Other,Spain,Rosé,2
3653,Spain,Spain Other,Spain,Sparkling Blend,9
3654,Spain,Spain Other,Spain,Tempranillo,5
3655,Spain,Spain Other,Spain,Verdejo,7
3656,Spain,Spain Other,Spain,Viura,1
3657,Spain,Spain Other,Spain,White Blend,4
3658,Spain,Spain Other,Vino de Mesa,Hondarrabi Zuri,1
3659,Spain,Spain Other,Vino de Mesa,Red Blend,2
3660,Spain,Spanish Islands,Lanzarote,Listán Negro,2
3661,Spain,Spanish Islands,Lanzarote,Malvasia,1
3662,Spain,Spanish Islands,Lanzarote,Rosado,1
3663,Spain,Spanish Islands,Vi de la Terra Illes Balears,Red Blend,7
3664,Spain,Spanish Islands,Vi de la Terra Illes Balears,White Blend,1
3665,Spain,Spanish Islands,Vi de la Terra Mallorca,Petit Verdot,1
3666,Spain,Spanish Islands,Vi de la Terra Mallorca,Premsal,1
3667,Spain,Spanish Islands,Vi de la Terra Mallorca,Red Blend,6
3668,Spain,Spanish Islands,Vi de la Terra Mallorca,White Blend,3
3669,US,Arizona,Arizona,Chardonnay,1
3670,US,Arizona,Arizona,Petite Sirah,1
3671,US,Arizona,Arizona,Red Blend,6
3672,US,Arizona,Arizona,Riesling,1
3673,US,Arizona,Arizona,White Blend,3
3674,US,Arizona,Cochise County,Chardonnay,2
3675,US,Arizona,Cochise County,Malvasia,1
3676,US,Arizona,Cochise County,Malvasia Bianca,1
3677,US,Arizona,Cochise County,Mourvèdre,2
3678,US,Arizona,Cochise County,Petite Sirah,1
3679,US,Arizona,Cochise County,Pinot Gris,1
3680,US,Arizona,Cochise County,Red Blend,4
3681,US,Arizona,Cochise County,Rhône-style Red Blend,3
3682,US,Arizona,Cochise County,Sangiovese,1
3683,US,Arizona,Cochise County,Symphony,1
3684,US,Arizona,Cochise County,Syrah,3
3685,US,Arizona,Cochise County,Viognier,4
3686,US,Arizona,Cochise County,White Blend,2
3687,US,Arizona,Sonoita,Tempranillo,2
3688,US,California,Adelaida District,Bordeaux-style Red Blend,6
3689,US,California,Adelaida District,Cabernet Sauvignon,8
3690,US,California,Adelaida District,G-S-M,2
3691,US,California,Adelaida District,Grenache,5
3692,US,California,Adelaida District,Grenache Blanc,3
3693,US,California,Adelaida District,Grenache Noir,1
3694,US,California,Adelaida District,Marsanne,2
3695,US,California,Adelaida District,Meritage,1
3696,US,California,Adelaida District,Mourvèdre,14
3697,US,California,Adelaida District,Petite Sirah,1
3698,US,California,Adelaida District,Pinot Noir,2
3699,US,California,Adelaida District,Red Blend,5
3700,US,California,Adelaida District,Rhône-style Red Blend,22
3701,US,California,Adelaida District,Rhône-style White Blend,6
3702,US,California,Adelaida District,Rosé,1
3703,US,California,Adelaida District,Roussanne,1
3704,US,California,Adelaida District,Sangiovese,1
3705,US,California,Adelaida District,Sauvignon Blanc,2
3706,US,California,Adelaida District,Syrah,8
3707,US,California,Adelaida District,Syrah-Cabernet Sauvignon,1
3708,US,California,Adelaida District,Syrah-Grenache,1
3709,US,California,Adelaida District,Tannat,4
3710,US,California,Adelaida District,Tannat-Syrah,1
3711,US,California,Adelaida District,Tempranillo,1
3712,US,California,Adelaida District,Vermentino,2
3713,US,California,Adelaida District,Viognier,1
3714,US,California,Adelaida District,Viognier-Grenache Blanc,1
3715,US,California,Adelaida District,Zinfandel,7
3716,US,California,Alexander Valley,Barbera,2
3717,US,California,Alexander Valley,Bordeaux-style Red Blend,43
3718,US,California,Alexander Valley,Cabernet Blend,1
3719,US,California,Alexander Valley,Cabernet Franc,12
3720,US,California,Alexander Valley,Cabernet Sauvignon,353
3721,US,California,Alexander Valley,Cabernet Sauvignon-Barbera,1
3722,US,California,Alexander Valley,Cabernet Sauvignon-Syrah,2
3723,US,California,Alexander Valley,Carignan,1
3724,US,California,Alexander Valley,Carignane,2
3725,US,California,Alexander Valley,Chardonnay,74
3726,US,California,Alexander Valley,Claret,2
3727,US,California,Alexander Valley,G-S-M,1
3728,US,California,Alexander Valley,Grenache,3
3729,US,California,Alexander Valley,Malbec,16
3730,US,California,Alexander Valley,Meritage,13
3731,US,California,Alexander Valley,Merlot,51
3732,US,California,Alexander Valley,Muscat Canelli,2
3733,US,California,Alexander Valley,Petit Verdot,1
3734,US,California,Alexander Valley,Petite Sirah,12
3735,US,California,Alexander Valley,Pinot Noir,4
3736,US,California,Alexander Valley,Port,1
3737,US,California,Alexander Valley,Primitivo,3
3738,US,California,Alexander Valley,Red Blend,23
3739,US,California,Alexander Valley,Rhône-style Red Blend,1
3740,US,California,Alexander Valley,Rosé,3
3741,US,California,Alexander Valley,Sangiovese,8
3742,US,California,Alexander Valley,Sauvignon Blanc,39
3743,US,California,Alexander Valley,Semillon-Sauvignon Blanc,2
3744,US,California,Alexander Valley,Shiraz,4
3745,US,California,Alexander Valley,Syrah,12
3746,US,California,Alexander Valley,Sémillon,1
3747,US,California,Alexander Valley,Tempranillo,6
3748,US,California,Alexander Valley,Viognier,4
3749,US,California,Alexander Valley,White Blend,1
3750,US,California,Alexander Valley,Zinfandel,76
3751,US,California,Alta Mesa,Red Blend,2
3752,US,California,Alta Mesa,Souzao,2
3753,US,California,Alta Mesa,Tempranillo Blend,1
3754,US,California,Alta Mesa,Torrontés,2
3755,US,California,Alta Mesa,Verdelho,2
3756,US,California,Amador County,Aglianico,2
3757,US,California,Amador County,Alicante Bouschet,1
3758,US,California,Amador County,Barbera,52
3759,US,California,Amador County,Cabernet Franc,2
3760,US,California,Amador County,Cabernet Sauvignon,3
3761,US,California,Amador County,Carignane,1
3762,US,California,Amador County,Chardonnay,1
3763,US,California,Amador County,Chenin Blanc-Viognier,1
3764,US,California,Amador County,G-S-M,1
3765,US,California,Amador County,Grenache,2
3766,US,California,Amador County,Marsanne,1
3767,US,California,Amador County,Mission,1
3768,US,California,Amador County,Montepulciano,1
3769,US,California,Amador County,Moscato,1
3770,US,California,Amador County,Mourvèdre,5
3771,US,California,Amador County,Muscat Hamburg,1
3772,US,California,Amador County,Nebbiolo,1
3773,US,California,Amador County,Orange Muscat,2
3774,US,California,Amador County,Petite Sirah,15
3775,US,California,Amador County,Pinot Grigio,1
3776,US,California,Amador County,Port,1
3777,US,California,Amador County,Primitivo,18
3778,US,California,Amador County,Red Blend,28
3779,US,California,Amador County,Rhône-style Red Blend,9
3780,US,California,Amador County,Rosado,1
3781,US,California,Amador County,Rosé,11
3782,US,California,Amador County,Roussanne,1
3783,US,California,Amador County,Sangiovese,17
3784,US,California,Amador County,Sauvignon Blanc,7
3785,US,California,Amador County,Syrah,20
3786,US,California,Amador County,Sémillon,5
3787,US,California,Amador County,Tempranillo,6
3788,US,California,Amador County,Teroldego,3
3789,US,California,Amador County,Viognier,8
3790,US,California,Amador County,White Blend,1
3791,US,California,Amador County,Zinfandel,165
3792,US,California,Amador-Napa,Sangiovese-Cabernet Sauvignon,1
3793,US,California,Amador-Napa,Zinfandel,1
3794,US,California,Anderson Valley,Albariño,1
3795,US,California,Anderson Valley,Champagne Blend,12
3796,US,California,Anderson Valley,Chardonnay,50
3797,US,California,Anderson Valley,Edelzwicker,1
3798,US,California,Anderson Valley,Gewürztraminer,50
3799,US,California,Anderson Valley,Merlot,1
3800,US,California,Anderson Valley,Muscat Blanc,4
3801,US,California,Anderson Valley,Pinot Blanc,1
3802,US,California,Anderson Valley,Pinot Gris,30
3803,US,California,Anderson Valley,Pinot Noir,436
3804,US,California,Anderson Valley,Riesling,19
3805,US,California,Anderson Valley,Rosé,4
3806,US,California,Anderson Valley,Sauvignon Blanc,14
3807,US,California,Anderson Valley,Sparkling Blend,15
3808,US,California,Anderson Valley,Syrah,2
3809,US,California,Anderson Valley,Sémillon,2
3810,US,California,Anderson Valley,White Riesling,2
3811,US,California,Anderson Valley,Zinfandel,2
3812,US,California,Antelope Valley of the California High Desert,Chardonnay,1
3813,US,California,Antelope Valley of the California High Desert,Syrah,1
3814,US,California,Antelope Valley of the California High Desert,Sémillon,1
3815,US,California,Arroyo Grande Valley,Champagne Blend,1
3816,US,California,Arroyo Grande Valley,Chardonnay,38
3817,US,California,Arroyo Grande Valley,Petite Sirah,1
3818,US,California,Arroyo Grande Valley,Pinot Blanc,2
3819,US,California,Arroyo Grande Valley,Pinot Grigio,2
3820,US,California,Arroyo Grande Valley,Pinot Gris,2
3821,US,California,Arroyo Grande Valley,Pinot Noir,84
3822,US,California,Arroyo Grande Valley,Rhône-style Red Blend,1
3823,US,California,Arroyo Grande Valley,Rosé,1
3824,US,California,Arroyo Grande Valley,Sauvignon Blanc,1
3825,US,California,Arroyo Grande Valley,Sparkling Blend,19
3826,US,California,Arroyo Grande Valley,Syrah,5
3827,US,California,Arroyo Grande Valley,Tempranillo,1
3828,US,California,Arroyo Grande Valley,Viognier,1
3829,US,California,Arroyo Grande Valley,Zinfandel,4
3830,US,California,Arroyo Seco,Albariño,1
3831,US,California,Arroyo Seco,Cabernet Sauvignon,5
3832,US,California,Arroyo Seco,Chardonnay,69
3833,US,California,Arroyo Seco,G-S-M,1
3834,US,California,Arroyo Seco,Gewürztraminer,1
3835,US,California,Arroyo Seco,Grenache,4
3836,US,California,Arroyo Seco,Grenache Blanc,1
3837,US,California,Arroyo Seco,Merlot,6
3838,US,California,Arroyo Seco,Pinot Blanc,1
3839,US,California,Arroyo Seco,Pinot Noir,50
3840,US,California,Arroyo Seco,Red Blend,1
3841,US,California,Arroyo Seco,Rhône-style Red Blend,4
3842,US,California,Arroyo Seco,Rhône-style White Blend,3
3843,US,California,Arroyo Seco,Riesling,14
3844,US,California,Arroyo Seco,Roussanne,1
3845,US,California,Arroyo Seco,Sangiovese,2
3846,US,California,Arroyo Seco,Sauvignon Blanc,24
3847,US,California,Arroyo Seco,Syrah,12
3848,US,California,Arroyo Seco,Tempranillo,2
3849,US,California,Arroyo Seco,Viognier,2
3850,US,California,Arroyo Seco,White Riesling,2
3851,US,California,Arroyo Seco,Zinfandel,3
3852,US,California,Atlas Peak,Cabernet Franc,1
3853,US,California,Atlas Peak,Cabernet Sauvignon,46
3854,US,California,Atlas Peak,Chardonnay,4
3855,US,California,Atlas Peak,Malbec,1
3856,US,California,Atlas Peak,Meritage,1
3857,US,California,Atlas Peak,Merlot,3
3858,US,California,Atlas Peak,Petit Verdot,1
3859,US,California,Atlas Peak,Red Blend,3
3860,US,California,Atlas Peak,Syrah,8
3861,US,California,Ballard Canyon,Grenache,13
3862,US,California,Ballard Canyon,Grenache Blanc,1
3863,US,California,Ballard Canyon,Malvasia Bianca,1
3864,US,California,Ballard Canyon,Rhône-style Red Blend,3
3865,US,California,Ballard Canyon,Rhône-style White Blend,2
3866,US,California,Ballard Canyon,Rosé,2
3867,US,California,Ballard Canyon,Roussanne,7
3868,US,California,Ballard Canyon,Sangiovese,2
3869,US,California,Ballard Canyon,Sangiovese-Syrah,2
3870,US,California,Ballard Canyon,Sauvignon Blanc,2
3871,US,California,Ballard Canyon,Syrah,40
3872,US,California,Ballard Canyon,Viognier,2
3873,US,California,Ballard Canyon,Zinfandel,2
3874,US,California,Ben Lomond Mountain,Cabernet Sauvignon,1
3875,US,California,Ben Lomond Mountain,Chardonnay,9
3876,US,California,Ben Lomond Mountain,Pinot Noir,8
3877,US,California,Ben Lomond Mountain,Sparkling Blend,1
3878,US,California,Ben Lomond Mountain,Zinfandel,2
3879,US,California,Bennett Valley,Chardonnay,13
3880,US,California,Bennett Valley,Grenache,2
3881,US,California,Bennett Valley,Merlot,12
3882,US,California,Bennett Valley,Pinot Noir,11
3883,US,California,Bennett Valley,Roussanne,1
3884,US,California,Bennett Valley,Sauvignon Blanc,11
3885,US,California,Bennett Valley,Syrah,20
3886,US,California,Bennett Valley,Sémillon,2
3887,US,California,Bennett Valley,Viognier,1
3888,US,California,Bennett Valley,White Blend,1
3889,US,California,Bennett Valley,Zinfandel,1
3890,US,California,Big Valley District-Lake County,Sauvignon Blanc,2
3891,US,California,Calaveras County,Albariño,6
3892,US,California,Calaveras County,Cabernet Sauvignon,4
3893,US,California,Calaveras County,Chardonnay,5
3894,US,California,Calaveras County,Garnacha,1
3895,US,California,Calaveras County,Graciano,1
3896,US,California,Calaveras County,Grenache,4
3897,US,California,Calaveras County,Grenache Blanc,1
3898,US,California,Calaveras County,Grenache-Syrah,1
3899,US,California,Calaveras County,Malbec,1
3900,US,California,Calaveras County,Meritage,2
3901,US,California,Calaveras County,Merlot,3
3902,US,California,Calaveras County,Muscat Blanc,1
3903,US,California,Calaveras County,Petite Sirah,8
3904,US,California,Calaveras County,Red Blend,9
3905,US,California,Calaveras County,Rhône-style Red Blend,4
3906,US,California,Calaveras County,Rhône-style White Blend,2
3907,US,California,Calaveras County,Sangiovese,1
3908,US,California,Calaveras County,Sauvignon Blanc,4
3909,US,California,Calaveras County,Syrah,10
3910,US,California,Calaveras County,Syrah-Viognier,3
3911,US,California,Calaveras County,Sémillon,1
3912,US,California,Calaveras County,Tempranillo,4
3913,US,California,Calaveras County,Touriga Nacional,3
3914,US,California,Calaveras County,Vermentino,1
3915,US,California,Calaveras County,Viognier,3
3916,US,California,Calaveras County,White Blend,1
3917,US,California,Calaveras County,Zinfandel,14
3918,US,California,California,Aglianico,1
3919,US,California,California,Arneis,1
3920,US,California,California,Barbera,8
3921,US,California,California,Black Monukka,2
