,country,province,region_1,variety,price
3499,Spain,Northern Spain,Getariako Txakolina,Rosé,22.0
3500,Spain,Northern Spain,Getariako Txakolina,White Blend,22.823529411764707
3501,Spain,Northern Spain,Navarra,Bordeaux-style Red Blend,25.0
3502,Spain,Northern Spain,Navarra,Cabernet Blend,32.0
3503,Spain,Northern Spain,Navarra,Cabernet Sauvignon,24.75
3504,Spain,Northern Spain,Navarra,Cabernet Sauvignon-Merlot,14.0
3505,Spain,Northern Spain,Navarra,Cabernet Sauvignon-Tempranillo,12.0
3506,Spain,Northern Spain,Navarra,Chardonnay,13.761904761904763
3507,Spain,Northern Spain,Navarra,Garnacha,15.0
3508,Spain,Northern Spain,Navarra,Garnacha Blanca,20.0
3509,Spain,Northern Spain,Navarra,Graciano,24.25
3510,Spain,Northern Spain,Navarra,Grenache,18.0
3511,Spain,Northern Spain,Navarra,Merlot,15.3
3512,Spain,Northern Spain,Navarra,Merlot-Cabernet Sauvignon,15.0
3513,Spain,Northern Spain,Navarra,Moscatel,26.5
3514,Spain,Northern Spain,Navarra,Red Blend,24.25
3515,Spain,Northern Spain,Navarra,Rosado,12.785714285714286
3516,Spain,Northern Spain,Navarra,Rosé,10.85
3517,Spain,Northern Spain,Navarra,Sauvignon Blanc,13.0
3518,Spain,Northern Spain,Navarra,Tempranillo,11.75
3519,Spain,Northern Spain,Navarra,Tempranillo Blend,24.833333333333332
3520,Spain,Northern Spain,Navarra,Tempranillo-Cabernet Sauvignon,15.0
3521,Spain,Northern Spain,Navarra,Tempranillo-Garnacha,12.75
3522,Spain,Northern Spain,Navarra,Tempranillo-Merlot,15.0
3523,Spain,Northern Spain,Navarra,Viura,11.0
3524,Spain,Northern Spain,Navarra,Viura-Chardonnay,10.666666666666666
3525,Spain,Northern Spain,Navarra,White Blend,18.0
3526,Spain,Northern Spain,Pago de Arínzano,Chardonnay,49.5
3527,Spain,Northern Spain,Pago de Arínzano,Red Blend,19.0
3528,Spain,Northern Spain,Pago de Arínzano,Tempranillo,20.0
3529,Spain,Northern Spain,Pago de Arínzano,Tempranillo-Merlot,40.0
3530,Spain,Northern Spain,Ribera del Duero,Jaen,20.0
3531,Spain,Northern Spain,Ribera del Duero,Red Blend,78.04545454545455
3532,Spain,Northern Spain,Ribera del Duero,Rosado,14.0
3533,Spain,Northern Spain,Ribera del Duero,Rosé,13.333333333333334
3534,Spain,Northern Spain,Ribera del Duero,Tempranillo,41.83371298405467
3535,Spain,Northern Spain,Ribera del Duero,Tempranillo Blend,43.18181818181818
3536,Spain,Northern Spain,Ribera del Duero,Tempranillo-Cabernet Sauvignon,262.85714285714283
3537,Spain,Northern Spain,Ribera del Duero,Tempranillo-Merlot,26.0
3538,Spain,Northern Spain,Ribera del Duero,Tinta Fina,30.0
3539,Spain,Northern Spain,Ribera del Duero,Tinta del Pais,47.5
3540,Spain,Northern Spain,Ribera del Duero,Tinto Fino,64.25
3541,Spain,Northern Spain,Ribera del Duero,Tinto del Pais,41.0625
3542,Spain,Northern Spain,Rioja,Chardonnay,
3543,Spain,Northern Spain,Rioja,Garnacha,41.52173913043478
3544,Spain,Northern Spain,Rioja,Garnacha Blanca,27.0
3545,Spain,Northern Spain,Rioja,Garnacha Blend,28.0
3546,Spain,Northern Spain,Rioja,Garnacha-Tempranillo,17.0
3547,Spain,Northern Spain,Rioja,Graciano,59.57142857142857
3548,Spain,Northern Spain,Rioja,Macabeo,20.0
3549,Spain,Northern Spain,Rioja,Malvasia-Viura,17.666666666666668
3550,Spain,Northern Spain,Rioja,Maturana,57.5
3551,Spain,Northern Spain,Rioja,Mazuelo,78.25
3552,Spain,Northern Spain,Rioja,Red Blend,41.411764705882355
3553,Spain,Northern Spain,Rioja,Rosado,13.625
3554,Spain,Northern Spain,Rioja,Rosé,12.09433962264151
3555,Spain,Northern Spain,Rioja,Tempranillo,30.813099041533548
3556,Spain,Northern Spain,Rioja,Tempranillo Blanco,29.11111111111111
3557,Spain,Northern Spain,Rioja,Tempranillo Blend,36.324705882352944
3558,Spain,Northern Spain,Rioja,Tempranillo-Cabernet Sauvignon,55.0
3559,Spain,Northern Spain,Rioja,Tempranillo-Garnacha,12.214285714285714
3560,Spain,Northern Spain,Rioja,Viura,16.443181818181817
3561,Spain,Northern Spain,Rioja,Viura-Chardonnay,11.0
3562,Spain,Northern Spain,Rioja,Viura-Verdejo,13.0
3563,Spain,Northern Spain,Rioja,White Blend,21.0
3564,Spain,Northern Spain,Rueda,Sauvignon,15.2
3565,Spain,Northern Spain,Rueda,Sauvignon Blanc,15.76923076923077
3566,Spain,Northern Spain,Rueda,Sparkling Blend,11.0
3567,Spain,Northern Spain,Rueda,Tempranillo,9.5
3568,Spain,Northern Spain,Rueda,Verdejo,16.551440329218106
3569,Spain,Northern Spain,Rueda,Verdejo-Sauvignon Blanc,10.0
3570,Spain,Northern Spain,Rueda,Verdejo-Viura,10.777777777777779
3571,Spain,Northern Spain,Rueda,White Blend,12.1875
3572,Spain,Northern Spain,Sardon de Duero,Tempranillo Blend,28.0
3573,Spain,Northern Spain,Somontano,Cabernet Sauvignon,21.714285714285715
3574,Spain,Northern Spain,Somontano,Cabernet Sauvignon-Merlot,13.0
3575,Spain,Northern Spain,Somontano,Cabernet Sauvignon-Tempranillo,17.333333333333332
3576,Spain,Northern Spain,Somontano,Chardonnay,14.1875
3577,Spain,Northern Spain,Somontano,Garnacha,26.0
3578,Spain,Northern Spain,Somontano,Garnacha Blanca,15.0
3579,Spain,Northern Spain,Somontano,Garnacha-Monastrell,10.0
3580,Spain,Northern Spain,Somontano,Garnacha-Syrah,10.0
3581,Spain,Northern Spain,Somontano,Merlot,40.0
3582,Spain,Northern Spain,Somontano,Parraleta,14.0
3583,Spain,Northern Spain,Somontano,Red Blend,34.333333333333336
3584,Spain,Northern Spain,Somontano,Rosado,14.5
3585,Spain,Northern Spain,Somontano,Syrah,22.5
3586,Spain,Northern Spain,Somontano,Syrah-Grenache,6.0
3587,Spain,Northern Spain,Somontano,Tempranillo,9.0
3588,Spain,Northern Spain,Somontano,Tempranillo Blend,16.0
3589,Spain,Northern Spain,Somontano,Tempranillo-Cabernet Sauvignon,16.0
3590,Spain,Northern Spain,Somontano,Tinta de Toro,7.0
3591,Spain,Northern Spain,Somontano,White Blend,12.0
3592,Spain,Northern Spain,Tierra de León,Prieto Picudo,46.857142857142854
3593,Spain,Northern Spain,Tierra del Viños de Zamora,Shiraz-Tempranillo,10.0
3594,Spain,Northern Spain,Tierra del Viños de Zamora,Tempranillo,50.333333333333336
3595,Spain,Northern Spain,Toro,Malvasia,11.0
3596,Spain,Northern Spain,Toro,Red Blend,36.166666666666664
3597,Spain,Northern Spain,Toro,Rosé,15.0
3598,Spain,Northern Spain,Toro,Tempranillo,23.14814814814815
3599,Spain,Northern Spain,Toro,Tempranillo Blend,15.25
3600,Spain,Northern Spain,Toro,Tempranillo-Garnacha,9.0
3601,Spain,Northern Spain,Toro,Tinta de Toro,45.858024691358025
3602,Spain,Northern Spain,Toro,Tinta del Toro,23.333333333333332
3603,Spain,Northern Spain,Valdeorras,Godello,22.305555555555557
3604,Spain,Northern Spain,Valdeorras,Mencía,25.083333333333332
3605,Spain,Northern Spain,Valdeorras,Red Blend,40.0
3606,Spain,Northern Spain,Valdeorras,Rosé,20.0
3607,Spain,Northern Spain,Vino de Calidad de Tierras de León,Prieto Picudo,32.0
3608,Spain,Northern Spain,Vino de Calidad de Valtiendas,Tempranillo,40.0
3609,Spain,Northern Spain,Vino de la Tierra Ribera del Gállego-Cinco Villas,Tempranillo,12.0
3610,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Cabernet Sauvignon,117.5
3611,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Cabernet Sauvignon-Tempranillo,17.0
3612,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Garnacha,105.0
3613,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Garnacha Tintorera,45.0
3614,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Mencía,30.4
3615,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Petit Verdot,199.0
3616,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Prieto Picudo,30.166666666666668
3617,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Red Blend,44.45454545454545
3618,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Rosé,12.142857142857142
3619,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Sauvignon Blanc,9.5
3620,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Sauvignon Blanc-Verdejo,11.5
3621,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Syrah,43.8
3622,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo,35.15
3623,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo Blend,36.875
3624,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo-Cabernet Sauvignon,25.0
3625,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tempranillo-Shiraz,20.0
3626,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Tinta de Toro,24.0
3627,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Verdejo,19.142857142857142
3628,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Verdejo-Sauvignon Blanc,10.0
3629,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Verdejo-Viura,11.0
3630,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Viura-Verdejo,11.0
3631,Spain,Northern Spain,Vino de la Tierra de Castilla y León,White Blend,37.8
3632,Spain,Northern Spain,Vino de la Tierra de Zamora,Tempranillo,47.0
3633,Spain,Northern Spain,Vino de la Tierra del Bajo Aragón,Garnacha,12.666666666666666
3634,Spain,Northern Spain,Vino de la Tierra del Bajo Aragón,Garnacha Blanca,12.0
3635,Spain,Northern Spain,Vino de la Tierra del Bajo Aragón,Tempranillo,12.0
3636,Spain,Spain Other,Spain,Bobal,68.5
3637,Spain,Spain Other,Spain,Cabernet Sauvignon,9.333333333333334
3638,Spain,Spain Other,Spain,Chardonnay,90.0
3639,Spain,Spain Other,Spain,Garnacha,10.0
3640,Spain,Spain Other,Spain,Garnacha Blanca,20.0
3641,Spain,Spain Other,Spain,Graciano,50.0
3642,Spain,Spain Other,Spain,Hondarrabi Zuri,20.0
3643,Spain,Spain Other,Spain,Mataro,40.0
3644,Spain,Spain Other,Spain,Mencía,10.0
3645,Spain,Spain Other,Spain,Meseguera,35.0
3646,Spain,Spain Other,Spain,Monastrell,22.0
3647,Spain,Spain Other,Spain,Moscatel,25.666666666666668
3648,Spain,Spain Other,Spain,Moscato,10.0
3649,Spain,Spain Other,Spain,Prieto Picudo,50.0
3650,Spain,Spain Other,Spain,Red Blend,41.0
3651,Spain,Spain Other,Spain,Rosado,10.0
3652,Spain,Spain Other,Spain,Rosé,9.0
3653,Spain,Spain Other,Spain,Sparkling Blend,37.333333333333336
3654,Spain,Spain Other,Spain,Tempranillo,10.4
3655,Spain,Spain Other,Spain,Verdejo,9.285714285714286
3656,Spain,Spain Other,Spain,Viura,9.0
3657,Spain,Spain Other,Spain,White Blend,23.5
3658,Spain,Spain Other,Vino de Mesa,Hondarrabi Zuri,12.0
3659,Spain,Spain Other,Vino de Mesa,Red Blend,39.0
3660,Spain,Spanish Islands,Lanzarote,Listán Negro,20.0
3661,Spain,Spanish Islands,Lanzarote,Malvasia,20.0
3662,Spain,Spanish Islands,Lanzarote,Rosado,20.0
3663,Spain,Spanish Islands,Vi de la Terra Illes Balears,Red Blend,53.0
3664,Spain,Spanish Islands,Vi de la Terra Illes Balears,White Blend,15.0
3665,Spain,Spanish Islands,Vi de la Terra Mallorca,Petit Verdot,35.0
3666,Spain,Spanish Islands,Vi de la Terra Mallorca,Premsal,15.0
3667,Spain,Spanish Islands,Vi de la Terra Mallorca,Red Blend,32.833333333333336
3668,Spain,Spanish Islands,Vi de la Terra Mallorca,White Blend,15.666666666666666
3669,US,Arizona,Arizona,Chardonnay,23.0
3670,US,Arizona,Arizona,Petite Sirah,45.0
3671,US,Arizona,Arizona,Red Blend,29.333333333333332
3672,US,Arizona,Arizona,Riesling,19.0
3673,US,Arizona,Arizona,White Blend,12.333333333333334
3674,US,Arizona,Cochise County,Chardonnay,33.5
3675,US,Arizona,Cochise County,Malvasia,28.0
3676,US,Arizona,Cochise County,Malvasia Bianca,21.0
3677,US,Arizona,Cochise County,Mourvèdre,36.0
3678,US,Arizona,Cochise County,Petite Sirah,54.0
3679,US,Arizona,Cochise County,Pinot Gris,18.0
3680,US,Arizona,Cochise County,Red Blend,25.75
3681,US,Arizona,Cochise County,Rhône-style Red Blend,31.333333333333332
3682,US,Arizona,Cochise County,Sangiovese,23.0
3683,US,Arizona,Cochise County,Symphony,38.0
3684,US,Arizona,Cochise County,Syrah,39.333333333333336
3685,US,Arizona,Cochise County,Viognier,29.5
3686,US,Arizona,Cochise County,White Blend,23.0
3687,US,Arizona,Sonoita,Tempranillo,34.0
3688,US,California,Adelaida District,Bordeaux-style Red Blend,68.33333333333333
3689,US,California,Adelaida District,Cabernet Sauvignon,111.25
3690,US,California,Adelaida District,G-S-M,44.0
3691,US,California,Adelaida District,Grenache,53.4
3692,US,California,Adelaida District,Grenache Blanc,28.333333333333332
3693,US,California,Adelaida District,Grenache Noir,40.0
3694,US,California,Adelaida District,Marsanne,35.0
3695,US,California,Adelaida District,Meritage,42.0
3696,US,California,Adelaida District,Mourvèdre,47.214285714285715
3697,US,California,Adelaida District,Petite Sirah,55.0
3698,US,California,Adelaida District,Pinot Noir,32.5
3699,US,California,Adelaida District,Red Blend,67.6
3700,US,California,Adelaida District,Rhône-style Red Blend,47.81818181818182
3701,US,California,Adelaida District,Rhône-style White Blend,35.0
3702,US,California,Adelaida District,Rosé,20.0
3703,US,California,Adelaida District,Roussanne,35.0
3704,US,California,Adelaida District,Sangiovese,40.0
3705,US,California,Adelaida District,Sauvignon Blanc,50.0
3706,US,California,Adelaida District,Syrah,52.75
3707,US,California,Adelaida District,Syrah-Cabernet Sauvignon,85.0
3708,US,California,Adelaida District,Syrah-Grenache,60.0
3709,US,California,Adelaida District,Tannat,47.75
3710,US,California,Adelaida District,Tannat-Syrah,40.0
3711,US,California,Adelaida District,Tempranillo,35.0
3712,US,California,Adelaida District,Vermentino,27.0
3713,US,California,Adelaida District,Viognier,35.0
3714,US,California,Adelaida District,Viognier-Grenache Blanc,34.0
3715,US,California,Adelaida District,Zinfandel,38.0
3716,US,California,Alexander Valley,Barbera,38.0
3717,US,California,Alexander Valley,Bordeaux-style Red Blend,56.04651162790697
3718,US,California,Alexander Valley,Cabernet Blend,56.0
3719,US,California,Alexander Valley,Cabernet Franc,42.75
3720,US,California,Alexander Valley,Cabernet Sauvignon,43.94900849858357
3721,US,California,Alexander Valley,Cabernet Sauvignon-Barbera,45.0
3722,US,California,Alexander Valley,Cabernet Sauvignon-Syrah,62.5
3723,US,California,Alexander Valley,Carignan,35.0
3724,US,California,Alexander Valley,Carignane,28.0
3725,US,California,Alexander Valley,Chardonnay,32.28378378378378
3726,US,California,Alexander Valley,Claret,24.0
3727,US,California,Alexander Valley,G-S-M,39.0
3728,US,California,Alexander Valley,Grenache,28.333333333333332
3729,US,California,Alexander Valley,Malbec,51.0
3730,US,California,Alexander Valley,Meritage,49.23076923076923
3731,US,California,Alexander Valley,Merlot,23.627450980392158
3732,US,California,Alexander Valley,Muscat Canelli,38.0
3733,US,California,Alexander Valley,Petit Verdot,45.0
3734,US,California,Alexander Valley,Petite Sirah,26.416666666666668
3735,US,California,Alexander Valley,Pinot Noir,31.0
3736,US,California,Alexander Valley,Port,50.0
3737,US,California,Alexander Valley,Primitivo,39.333333333333336
3738,US,California,Alexander Valley,Red Blend,37.08695652173913
3739,US,California,Alexander Valley,Rhône-style Red Blend,28.0
3740,US,California,Alexander Valley,Rosé,20.333333333333332
3741,US,California,Alexander Valley,Sangiovese,33.625
3742,US,California,Alexander Valley,Sauvignon Blanc,25.358974358974358
3743,US,California,Alexander Valley,Semillon-Sauvignon Blanc,27.5
3744,US,California,Alexander Valley,Shiraz,35.25
3745,US,California,Alexander Valley,Syrah,33.166666666666664
3746,US,California,Alexander Valley,Sémillon,45.0
3747,US,California,Alexander Valley,Tempranillo,42.166666666666664
3748,US,California,Alexander Valley,Viognier,24.25
3749,US,California,Alexander Valley,White Blend,19.0
3750,US,California,Alexander Valley,Zinfandel,31.86842105263158
3751,US,California,Alta Mesa,Red Blend,16.0
3752,US,California,Alta Mesa,Souzao,24.0
3753,US,California,Alta Mesa,Tempranillo Blend,16.0
3754,US,California,Alta Mesa,Torrontés,30.0
3755,US,California,Alta Mesa,Verdelho,15.0
3756,US,California,Amador County,Aglianico,27.0
3757,US,California,Amador County,Alicante Bouschet,27.0
3758,US,California,Amador County,Barbera,29.173076923076923
3759,US,California,Amador County,Cabernet Franc,23.0
3760,US,California,Amador County,Cabernet Sauvignon,19.333333333333332
3761,US,California,Amador County,Carignane,22.0
3762,US,California,Amador County,Chardonnay,19.0
3763,US,California,Amador County,Chenin Blanc-Viognier,14.0
3764,US,California,Amador County,G-S-M,28.0
3765,US,California,Amador County,Grenache,25.5
3766,US,California,Amador County,Marsanne,22.0
3767,US,California,Amador County,Mission,140.0
3768,US,California,Amador County,Montepulciano,28.0
3769,US,California,Amador County,Moscato,13.0
3770,US,California,Amador County,Mourvèdre,26.2
3771,US,California,Amador County,Muscat Hamburg,12.0
3772,US,California,Amador County,Nebbiolo,30.0
3773,US,California,Amador County,Orange Muscat,19.0
3774,US,California,Amador County,Petite Sirah,37.333333333333336
3775,US,California,Amador County,Pinot Grigio,10.0
3776,US,California,Amador County,Port,34.0
3777,US,California,Amador County,Primitivo,27.61111111111111
3778,US,California,Amador County,Red Blend,32.857142857142854
3779,US,California,Amador County,Rhône-style Red Blend,22.666666666666668
3780,US,California,Amador County,Rosado,28.0
3781,US,California,Amador County,Rosé,16.454545454545453
3782,US,California,Amador County,Roussanne,16.0
3783,US,California,Amador County,Sangiovese,21.529411764705884
3784,US,California,Amador County,Sauvignon Blanc,18.0
3785,US,California,Amador County,Syrah,24.5
3786,US,California,Amador County,Sémillon,19.8
3787,US,California,Amador County,Tempranillo,32.666666666666664
3788,US,California,Amador County,Teroldego,18.0
3789,US,California,Amador County,Viognier,19.0
3790,US,California,Amador County,White Blend,30.0
3791,US,California,Amador County,Zinfandel,28.533333333333335
3792,US,California,Amador-Napa,Sangiovese-Cabernet Sauvignon,27.0
3793,US,California,Amador-Napa,Zinfandel,12.0
3794,US,California,Anderson Valley,Albariño,25.0
3795,US,California,Anderson Valley,Champagne Blend,31.75
3796,US,California,Anderson Valley,Chardonnay,32.68
3797,US,California,Anderson Valley,Edelzwicker,16.0
3798,US,California,Anderson Valley,Gewürztraminer,20.94
3799,US,California,Anderson Valley,Merlot,38.0
3800,US,California,Anderson Valley,Muscat Blanc,19.5
3801,US,California,Anderson Valley,Pinot Blanc,20.0
3802,US,California,Anderson Valley,Pinot Gris,23.433333333333334
3803,US,California,Anderson Valley,Pinot Noir,51.27522935779817
3804,US,California,Anderson Valley,Riesling,26.105263157894736
3805,US,California,Anderson Valley,Rosé,21.75
3806,US,California,Anderson Valley,Sauvignon Blanc,18.571428571428573
3807,US,California,Anderson Valley,Sparkling Blend,34.93333333333333
3808,US,California,Anderson Valley,Syrah,41.0
3809,US,California,Anderson Valley,Sémillon,28.0
3810,US,California,Anderson Valley,White Riesling,21.5
3811,US,California,Anderson Valley,Zinfandel,38.0
3812,US,California,Antelope Valley of the California High Desert,Chardonnay,24.0
3813,US,California,Antelope Valley of the California High Desert,Syrah,25.0
3814,US,California,Antelope Valley of the California High Desert,Sémillon,21.0
3815,US,California,Arroyo Grande Valley,Champagne Blend,30.0
3816,US,California,Arroyo Grande Valley,Chardonnay,35.76315789473684
3817,US,California,Arroyo Grande Valley,Petite Sirah,29.0
3818,US,California,Arroyo Grande Valley,Pinot Blanc,17.5
3819,US,California,Arroyo Grande Valley,Pinot Grigio,19.0
3820,US,California,Arroyo Grande Valley,Pinot Gris,21.5
3821,US,California,Arroyo Grande Valley,Pinot Noir,50.48809523809524
3822,US,California,Arroyo Grande Valley,Rhône-style Red Blend,24.0
3823,US,California,Arroyo Grande Valley,Rosé,18.0
3824,US,California,Arroyo Grande Valley,Sauvignon Blanc,32.0
3825,US,California,Arroyo Grande Valley,Sparkling Blend,29.94736842105263
3826,US,California,Arroyo Grande Valley,Syrah,35.8
3827,US,California,Arroyo Grande Valley,Tempranillo,38.0
3828,US,California,Arroyo Grande Valley,Viognier,28.0
3829,US,California,Arroyo Grande Valley,Zinfandel,30.75
3830,US,California,Arroyo Seco,Albariño,21.0
3831,US,California,Arroyo Seco,Cabernet Sauvignon,14.8
3832,US,California,Arroyo Seco,Chardonnay,53.072463768115945
3833,US,California,Arroyo Seco,G-S-M,13.0
3834,US,California,Arroyo Seco,Gewürztraminer,16.0
3835,US,California,Arroyo Seco,Grenache,32.0
3836,US,California,Arroyo Seco,Grenache Blanc,26.0
3837,US,California,Arroyo Seco,Merlot,16.666666666666668
3838,US,California,Arroyo Seco,Pinot Blanc,25.0
3839,US,California,Arroyo Seco,Pinot Noir,32.84
3840,US,California,Arroyo Seco,Red Blend,32.0
3841,US,California,Arroyo Seco,Rhône-style Red Blend,26.5
3842,US,California,Arroyo Seco,Rhône-style White Blend,33.0
3843,US,California,Arroyo Seco,Riesling,17.642857142857142
3844,US,California,Arroyo Seco,Roussanne,30.0
3845,US,California,Arroyo Seco,Sangiovese,32.0
3846,US,California,Arroyo Seco,Sauvignon Blanc,21.583333333333332
3847,US,California,Arroyo Seco,Syrah,27.75
3848,US,California,Arroyo Seco,Tempranillo,24.0
3849,US,California,Arroyo Seco,Viognier,29.0
3850,US,California,Arroyo Seco,White Riesling,13.0
3851,US,California,Arroyo Seco,Zinfandel,33.333333333333336
3852,US,California,Atlas Peak,Cabernet Franc,45.0
3853,US,California,Atlas Peak,Cabernet Sauvignon,86.15217391304348
3854,US,California,Atlas Peak,Chardonnay,14.25
3855,US,California,Atlas Peak,Malbec,50.0
3856,US,California,Atlas Peak,Meritage,16.0
3857,US,California,Atlas Peak,Merlot,74.0
3858,US,California,Atlas Peak,Petit Verdot,145.0
3859,US,California,Atlas Peak,Red Blend,70.0
3860,US,California,Atlas Peak,Syrah,42.375
3861,US,California,Ballard Canyon,Grenache,46.92307692307692
3862,US,California,Ballard Canyon,Grenache Blanc,24.0
3863,US,California,Ballard Canyon,Malvasia Bianca,28.0
3864,US,California,Ballard Canyon,Rhône-style Red Blend,44.666666666666664
3865,US,California,Ballard Canyon,Rhône-style White Blend,60.0
3866,US,California,Ballard Canyon,Rosé,25.0
3867,US,California,Ballard Canyon,Roussanne,32.857142857142854
3868,US,California,Ballard Canyon,Sangiovese,88.0
3869,US,California,Ballard Canyon,Sangiovese-Syrah,66.0
3870,US,California,Ballard Canyon,Sauvignon Blanc,21.0
3871,US,California,Ballard Canyon,Syrah,48.1
3872,US,California,Ballard Canyon,Viognier,31.0
3873,US,California,Ballard Canyon,Zinfandel,45.0
3874,US,California,Ben Lomond Mountain,Cabernet Sauvignon,65.0
3875,US,California,Ben Lomond Mountain,Chardonnay,47.111111111111114
3876,US,California,Ben Lomond Mountain,Pinot Noir,47.125
3877,US,California,Ben Lomond Mountain,Sparkling Blend,80.0
3878,US,California,Ben Lomond Mountain,Zinfandel,40.0
3879,US,California,Bennett Valley,Chardonnay,35.61538461538461
3880,US,California,Bennett Valley,Grenache,26.5
3881,US,California,Bennett Valley,Merlot,33.916666666666664
3882,US,California,Bennett Valley,Pinot Noir,43.36363636363637
3883,US,California,Bennett Valley,Roussanne,42.0
3884,US,California,Bennett Valley,Sauvignon Blanc,29.636363636363637
3885,US,California,Bennett Valley,Syrah,35.1
3886,US,California,Bennett Valley,Sémillon,24.0
3887,US,California,Bennett Valley,Viognier,55.0
3888,US,California,Bennett Valley,White Blend,21.0
3889,US,California,Bennett Valley,Zinfandel,26.0
3890,US,California,Big Valley District-Lake County,Sauvignon Blanc,20.0
3891,US,California,Calaveras County,Albariño,20.0
3892,US,California,Calaveras County,Cabernet Sauvignon,23.25
3893,US,California,Calaveras County,Chardonnay,18.8
3894,US,California,Calaveras County,Garnacha,32.0
3895,US,California,Calaveras County,Graciano,36.0
3896,US,California,Calaveras County,Grenache,30.0
3897,US,California,Calaveras County,Grenache Blanc,18.0
3898,US,California,Calaveras County,Grenache-Syrah,36.0
3899,US,California,Calaveras County,Malbec,28.0
3900,US,California,Calaveras County,Meritage,29.0
3901,US,California,Calaveras County,Merlot,24.333333333333332
3902,US,California,Calaveras County,Muscat Blanc,20.0
3903,US,California,Calaveras County,Petite Sirah,25.25
3904,US,California,Calaveras County,Red Blend,31.77777777777778
3905,US,California,Calaveras County,Rhône-style Red Blend,31.25
3906,US,California,Calaveras County,Rhône-style White Blend,27.0
3907,US,California,Calaveras County,Sangiovese,20.0
3908,US,California,Calaveras County,Sauvignon Blanc,18.0
3909,US,California,Calaveras County,Syrah,28.7
3910,US,California,Calaveras County,Syrah-Viognier,36.0
3911,US,California,Calaveras County,Sémillon,20.0
3912,US,California,Calaveras County,Tempranillo,25.5
3913,US,California,Calaveras County,Touriga Nacional,24.0
3914,US,California,Calaveras County,Vermentino,18.0
3915,US,California,Calaveras County,Viognier,22.666666666666668
3916,US,California,Calaveras County,White Blend,36.0
3917,US,California,Calaveras County,Zinfandel,26.714285714285715
3918,US,California,California,Aglianico,30.0
3919,US,California,California,Arneis,16.0
3920,US,California,California,Barbera,16.125
3921,US,California,California,Black Monukka,25.0
3922,US,California,California,Black Muscat,22.0
3923,US,California,California,Bordeaux-style Red Blend,22.9375
3924,US,California,California,Cabernet Franc,26.0
3925,US,California,California,Cabernet Merlot,8.0
3926,US,California,California,Cabernet Sauvignon,14.167664670658683
3927,US,California,California,Cabernet Sauvignon-Merlot,14.0
3928,US,California,California,Cabernet Sauvignon-Shiraz,9.0
3929,US,California,California,Champagne Blend,19.363636363636363
3930,US,California,California,Chardonnay,14.558201058201059
3931,US,California,California,Chardonnay-Viognier,20.0
3932,US,California,California,Chenin Blanc,16.0
3933,US,California,California,Chenin Blanc-Viognier,12.8
3934,US,California,California,Claret,18.0
3935,US,California,California,Dolcetto,33.0
3936,US,California,California,Fiano,18.0
3937,US,California,California,Fumé Blanc,12.0
3938,US,California,California,G-S-M,41.5
3939,US,California,California,Grenache,29.714285714285715
3940,US,California,California,Grenache Blanc,22.0
3941,US,California,California,Grenache-Syrah,42.0
3942,US,California,California,Johannisberg Riesling,7.0
3943,US,California,California,Madeira Blend,42.0
3944,US,California,California,Malbec,13.75
3945,US,California,California,Meritage,19.142857142857142
3946,US,California,California,Merlot,11.664921465968586
3947,US,California,California,Merlot-Cabernet Sauvignon,45.0
3948,US,California,California,Montepulciano,24.0
3949,US,California,California,Moscato,11.830508474576272
3950,US,California,California,Mourvèdre,20.0
3951,US,California,California,Muscat,16.5
3952,US,California,California,Muscat Canelli,16.0
3953,US,California,California,Orange Muscat,18.875
3954,US,California,California,Petit Verdot,30.666666666666668
3955,US,California,California,Petite Sirah,11.926829268292684
3956,US,California,California,Pinot Grigio,11.900662251655628
3957,US,California,California,Pinot Gris,17.214285714285715
3958,US,California,California,Pinot Noir,19.68103448275862
3959,US,California,California,Port,33.42857142857143
3960,US,California,California,Red Blend,18.070621468926554
3961,US,California,California,Refosco,28.0
3962,US,California,California,Rhône-style Red Blend,31.962962962962962
3963,US,California,California,Rhône-style White Blend,28.0
3964,US,California,California,Riesling,14.35483870967742
3965,US,California,California,Rosato,26.0
3966,US,California,California,Rosé,15.882352941176471
3967,US,California,California,Sangiovese,23.333333333333332
